Year,Month,Day,Hour,air_temp,dni,ghi,PeriodEnd.UTC,PeriodEnd.NZ
2023,7,11,3,13,0,0,2023-07-10T15:00:00Z,2023-07-10T15:00:00Z
2023,7,11,4,13,0,0,2023-07-10T16:00:00Z,2023-07-10T16:00:00Z
2023,7,11,5,13,0,0,2023-07-10T17:00:00Z,2023-07-10T17:00:00Z
2023,7,11,6,13,0,0,2023-07-10T18:00:00Z,2023-07-10T18:00:00Z
2023,7,11,7,13,0,0,2023-07-10T19:00:00Z,2023-07-10T19:00:00Z
2023,7,11,8,13,16,5,2023-07-10T20:00:00Z,2023-07-10T20:00:00Z
2023,7,11,9,13,394,106,2023-07-10T21:00:00Z,2023-07-10T21:00:00Z
2023,7,11,10,14,570,247,2023-07-10T22:00:00Z,2023-07-10T22:00:00Z
2023,7,11,11,14,599,354,2023-07-10T23:00:00Z,2023-07-10T23:00:00Z
2023,7,11,12,15,166,312,2023-07-11T00:00:00Z,2023-07-11T00:00:00Z
2023,7,11,13,15,254,343,2023-07-11T01:00:00Z,2023-07-11T01:00:00Z
2023,7,11,14,15,633,423,2023-07-11T02:00:00Z,2023-07-11T02:00:00Z
2023,7,11,15,15,374,305,2023-07-11T03:00:00Z,2023-07-11T03:00:00Z
2023,7,11,16,14,207,185,2023-07-11T04:00:00Z,2023-07-11T04:00:00Z
2023,7,11,17,14,33,62,2023-07-11T05:00:00Z,2023-07-11T05:00:00Z
2023,7,11,18,14,1,2,2023-07-11T06:00:00Z,2023-07-11T06:00:00Z
2023,7,11,19,13,0,0,2023-07-11T07:00:00Z,2023-07-11T07:00:00Z
2023,7,11,20,13,0,0,2023-07-11T08:00:00Z,2023-07-11T08:00:00Z
2023,7,11,21,13,0,0,2023-07-11T09:00:00Z,2023-07-11T09:00:00Z
2023,7,11,22,13,0,0,2023-07-11T10:00:00Z,2023-07-11T10:00:00Z
2023,7,11,23,12,0,0,2023-07-11T11:00:00Z,2023-07-11T11:00:00Z
2023,7,12,0,12,0,0,2023-07-11T12:00:00Z,2023-07-11T12:00:00Z
2023,7,12,1,13,0,0,2023-07-11T13:00:00Z,2023-07-11T13:00:00Z
2023,7,12,2,13,0,0,2023-07-11T14:00:00Z,2023-07-11T14:00:00Z
2023,7,12,3,13,0,0,2023-07-11T15:00:00Z,2023-07-11T15:00:00Z
2023,7,12,4,13,0,0,2023-07-11T16:00:00Z,2023-07-11T16:00:00Z
2023,7,12,5,13,0,0,2023-07-11T17:00:00Z,2023-07-11T17:00:00Z
2023,7,12,6,13,0,0,2023-07-11T18:00:00Z,2023-07-11T18:00:00Z
2023,7,12,7,13,0,0,2023-07-11T19:00:00Z,2023-07-11T19:00:00Z
2023,7,12,8,13,13,5,2023-07-11T20:00:00Z,2023-07-11T20:00:00Z
2023,7,12,9,13,400,105,2023-07-11T21:00:00Z,2023-07-11T21:00:00Z
2023,7,12,10,14,281,206,2023-07-11T22:00:00Z,2023-07-11T22:00:00Z
2023,7,12,11,14,117,225,2023-07-11T23:00:00Z,2023-07-11T23:00:00Z
2023,7,12,12,14,134,202,2023-07-12T00:00:00Z,2023-07-12T00:00:00Z
2023,7,12,13,15,812,487,2023-07-12T01:00:00Z,2023-07-12T01:00:00Z
2023,7,12,14,15,538,399,2023-07-12T02:00:00Z,2023-07-12T02:00:00Z
2023,7,12,15,15,336,288,2023-07-12T03:00:00Z,2023-07-12T03:00:00Z
2023,7,12,16,15,223,191,2023-07-12T04:00:00Z,2023-07-12T04:00:00Z
2023,7,12,17,14,23,49,2023-07-12T05:00:00Z,2023-07-12T05:00:00Z
2023,7,12,18,14,1,2,2023-07-12T06:00:00Z,2023-07-12T06:00:00Z
2023,7,12,19,14,0,0,2023-07-12T07:00:00Z,2023-07-12T07:00:00Z
2023,7,12,20,14,0,0,2023-07-12T08:00:00Z,2023-07-12T08:00:00Z
2023,7,12,21,13,0,0,2023-07-12T09:00:00Z,2023-07-12T09:00:00Z
2023,7,12,22,13,0,0,2023-07-12T10:00:00Z,2023-07-12T10:00:00Z
2023,7,12,23,13,0,0,2023-07-12T11:00:00Z,2023-07-12T11:00:00Z
2023,7,13,0,13,0,0,2023-07-12T12:00:00Z,2023-07-12T12:00:00Z
2023,7,13,1,13,0,0,2023-07-12T13:00:00Z,2023-07-12T13:00:00Z
2023,7,13,2,13,0,0,2023-07-12T14:00:00Z,2023-07-12T14:00:00Z
2023,7,13,3,13,0,0,2023-07-12T15:00:00Z,2023-07-12T15:00:00Z
2023,7,13,4,13,0,0,2023-07-12T16:00:00Z,2023-07-12T16:00:00Z
2023,7,13,5,13,0,0,2023-07-12T17:00:00Z,2023-07-12T17:00:00Z
2023,7,13,6,13,0,0,2023-07-12T18:00:00Z,2023-07-12T18:00:00Z
2023,7,13,7,13,0,0,2023-07-12T19:00:00Z,2023-07-12T19:00:00Z
2023,7,13,8,13,9,5,2023-07-12T20:00:00Z,2023-07-12T20:00:00Z
2023,7,13,9,13,254,99,2023-07-12T21:00:00Z,2023-07-12T21:00:00Z
2023,7,13,10,14,357,223,2023-07-12T22:00:00Z,2023-07-12T22:00:00Z
2023,7,13,11,14,148,267,2023-07-12T23:00:00Z,2023-07-12T23:00:00Z
2023,7,13,12,14,513,406,2023-07-13T00:00:00Z,2023-07-13T00:00:00Z
2023,7,13,13,14,461,417,2023-07-13T01:00:00Z,2023-07-13T01:00:00Z
2023,7,13,14,14,554,410,2023-07-13T02:00:00Z,2023-07-13T02:00:00Z
2023,7,13,15,14,394,306,2023-07-13T03:00:00Z,2023-07-13T03:00:00Z
2023,7,13,16,14,327,206,2023-07-13T04:00:00Z,2023-07-13T04:00:00Z
2023,7,13,17,14,135,73,2023-07-13T05:00:00Z,2023-07-13T05:00:00Z
2023,7,13,18,14,5,3,2023-07-13T06:00:00Z,2023-07-13T06:00:00Z
2023,7,13,19,13,0,0,2023-07-13T07:00:00Z,2023-07-13T07:00:00Z
2023,7,13,20,13,0,0,2023-07-13T08:00:00Z,2023-07-13T08:00:00Z
2023,7,13,21,13,0,0,2023-07-13T09:00:00Z,2023-07-13T09:00:00Z
2023,7,13,22,14,0,0,2023-07-13T10:00:00Z,2023-07-13T10:00:00Z
2023,7,13,23,14,0,0,2023-07-13T11:00:00Z,2023-07-13T11:00:00Z
2023,7,14,0,14,0,0,2023-07-13T12:00:00Z,2023-07-13T12:00:00Z
2023,7,14,1,14,0,0,2023-07-13T13:00:00Z,2023-07-13T13:00:00Z
2023,7,14,2,14,0,0,2023-07-13T14:00:00Z,2023-07-13T14:00:00Z
2023,7,14,3,14,0,0,2023-07-13T15:00:00Z,2023-07-13T15:00:00Z
2023,7,14,4,14,0,0,2023-07-13T16:00:00Z,2023-07-13T16:00:00Z
2023,7,14,5,13,0,0,2023-07-13T17:00:00Z,2023-07-13T17:00:00Z
2023,7,14,6,13,0,0,2023-07-13T18:00:00Z,2023-07-13T18:00:00Z
2023,7,14,7,13,0,0,2023-07-13T19:00:00Z,2023-07-13T19:00:00Z
2023,7,14,8,13,2,5,2023-07-13T20:00:00Z,2023-07-13T20:00:00Z
2023,7,14,9,14,151,89,2023-07-13T21:00:00Z,2023-07-13T21:00:00Z
2023,7,14,10,14,129,181,2023-07-13T22:00:00Z,2023-07-13T22:00:00Z
2023,7,14,11,15,162,264,2023-07-13T23:00:00Z,2023-07-13T23:00:00Z
2023,7,14,12,15,124,285,2023-07-14T00:00:00Z,2023-07-14T00:00:00Z
2023,7,14,13,15,400,384,2023-07-14T01:00:00Z,2023-07-14T01:00:00Z
2023,7,14,14,15,57,234,2023-07-14T02:00:00Z,2023-07-14T02:00:00Z
2023,7,14,15,15,0,146,2023-07-14T03:00:00Z,2023-07-14T03:00:00Z
2023,7,14,16,15,0,80,2023-07-14T04:00:00Z,2023-07-14T04:00:00Z
2023,7,14,17,15,8,39,2023-07-14T05:00:00Z,2023-07-14T05:00:00Z
2023,7,14,18,15,0,2,2023-07-14T06:00:00Z,2023-07-14T06:00:00Z
2023,7,14,19,14,0,0,2023-07-14T07:00:00Z,2023-07-14T07:00:00Z
2023,7,14,20,14,0,0,2023-07-14T08:00:00Z,2023-07-14T08:00:00Z
2023,7,14,21,15,0,0,2023-07-14T09:00:00Z,2023-07-14T09:00:00Z
2023,7,14,22,15,0,0,2023-07-14T10:00:00Z,2023-07-14T10:00:00Z
2023,7,14,23,14,0,0,2023-07-14T11:00:00Z,2023-07-14T11:00:00Z
2023,7,15,0,14,0,0,2023-07-14T12:00:00Z,2023-07-14T12:00:00Z
2023,7,15,1,14,0,0,2023-07-14T13:00:00Z,2023-07-14T13:00:00Z
2023,7,15,2,14,0,0,2023-07-14T14:00:00Z,2023-07-14T14:00:00Z
2023,7,15,3,14,0,0,2023-07-14T15:00:00Z,2023-07-14T15:00:00Z
2023,7,15,4,14,0,0,2023-07-14T16:00:00Z,2023-07-14T16:00:00Z
2023,7,15,5,14,0,0,2023-07-14T17:00:00Z,2023-07-14T17:00:00Z
2023,7,15,6,14,0,0,2023-07-14T18:00:00Z,2023-07-14T18:00:00Z
2023,7,15,7,14,0,0,2023-07-14T19:00:00Z,2023-07-14T19:00:00Z
2023,7,15,8,14,13,6,2023-07-14T20:00:00Z,2023-07-14T20:00:00Z
2023,7,15,9,14,95,79,2023-07-14T21:00:00Z,2023-07-14T21:00:00Z
2023,7,15,10,14,651,264,2023-07-14T22:00:00Z,2023-07-14T22:00:00Z
2023,7,15,11,14,760,390,2023-07-14T23:00:00Z,2023-07-14T23:00:00Z
2023,7,15,12,15,799,469,2023-07-15T00:00:00Z,2023-07-15T00:00:00Z
2023,7,15,13,15,164,270,2023-07-15T01:00:00Z,2023-07-15T01:00:00Z
2023,7,15,14,15,0,65,2023-07-15T02:00:00Z,2023-07-15T02:00:00Z
2023,7,15,15,15,0,74,2023-07-15T03:00:00Z,2023-07-15T03:00:00Z
2023,7,15,16,15,42,134,2023-07-15T04:00:00Z,2023-07-15T04:00:00Z
2023,7,15,17,15,6,54,2023-07-15T05:00:00Z,2023-07-15T05:00:00Z
2023,7,15,18,15,0,2,2023-07-15T06:00:00Z,2023-07-15T06:00:00Z
2023,7,15,19,14,0,0,2023-07-15T07:00:00Z,2023-07-15T07:00:00Z
2023,7,15,20,15,0,0,2023-07-15T08:00:00Z,2023-07-15T08:00:00Z
2023,7,15,21,15,0,0,2023-07-15T09:00:00Z,2023-07-15T09:00:00Z
2023,7,15,22,15,0,0,2023-07-15T10:00:00Z,2023-07-15T10:00:00Z
2023,7,15,23,14,0,0,2023-07-15T11:00:00Z,2023-07-15T11:00:00Z
2023,7,16,0,14,0,0,2023-07-15T12:00:00Z,2023-07-15T12:00:00Z
2023,7,16,1,14,0,0,2023-07-15T13:00:00Z,2023-07-15T13:00:00Z
2023,7,16,2,15,0,0,2023-07-15T14:00:00Z,2023-07-15T14:00:00Z
2023,7,16,3,15,0,0,2023-07-15T15:00:00Z,2023-07-15T15:00:00Z
2023,7,16,4,15,0,0,2023-07-15T16:00:00Z,2023-07-15T16:00:00Z
2023,7,16,5,15,0,0,2023-07-15T17:00:00Z,2023-07-15T17:00:00Z
2023,7,16,6,15,0,0,2023-07-15T18:00:00Z,2023-07-15T18:00:00Z
2023,7,16,7,15,0,0,2023-07-15T19:00:00Z,2023-07-15T19:00:00Z
2023,7,16,8,15,0,5,2023-07-15T20:00:00Z,2023-07-15T20:00:00Z
2023,7,16,9,15,17,57,2023-07-15T21:00:00Z,2023-07-15T21:00:00Z
2023,7,16,10,15,76,177,2023-07-15T22:00:00Z,2023-07-15T22:00:00Z
2023,7,16,11,15,0,214,2023-07-15T23:00:00Z,2023-07-15T23:00:00Z
2023,7,16,12,16,20,267,2023-07-16T00:00:00Z,2023-07-16T00:00:00Z
2023,7,16,13,16,421,409,2023-07-16T01:00:00Z,2023-07-16T01:00:00Z
2023,7,16,14,16,339,371,2023-07-16T02:00:00Z,2023-07-16T02:00:00Z
2023,7,16,15,16,321,308,2023-07-16T03:00:00Z,2023-07-16T03:00:00Z
2023,7,16,16,16,17,123,2023-07-16T04:00:00Z,2023-07-16T04:00:00Z
2023,7,16,17,16,0,24,2023-07-16T05:00:00Z,2023-07-16T05:00:00Z
2023,7,16,18,15,0,2,2023-07-16T06:00:00Z,2023-07-16T06:00:00Z
2023,7,16,19,15,0,0,2023-07-16T07:00:00Z,2023-07-16T07:00:00Z
2023,7,16,20,15,0,0,2023-07-16T08:00:00Z,2023-07-16T08:00:00Z
2023,7,16,21,15,0,0,2023-07-16T09:00:00Z,2023-07-16T09:00:00Z
2023,7,16,22,15,0,0,2023-07-16T10:00:00Z,2023-07-16T10:00:00Z
2023,7,16,23,15,0,0,2023-07-16T11:00:00Z,2023-07-16T11:00:00Z
2023,7,17,0,14,0,0,2023-07-16T12:00:00Z,2023-07-16T12:00:00Z
2023,7,17,1,14,0,0,2023-07-16T13:00:00Z,2023-07-16T13:00:00Z
2023,7,17,2,13,0,0,2023-07-16T14:00:00Z,2023-07-16T14:00:00Z
2023,7,17,3,13,0,0,2023-07-16T15:00:00Z,2023-07-16T15:00:00Z
2023,7,17,4,13,0,0,2023-07-16T16:00:00Z,2023-07-16T16:00:00Z
2023,7,17,5,13,0,0,2023-07-16T17:00:00Z,2023-07-16T17:00:00Z
2023,7,17,6,13,0,0,2023-07-16T18:00:00Z,2023-07-16T18:00:00Z
2023,7,17,7,13,0,0,2023-07-16T19:00:00Z,2023-07-16T19:00:00Z
2023,7,17,8,13,17,7,2023-07-16T20:00:00Z,2023-07-16T20:00:00Z
2023,7,17,9,13,213,98,2023-07-16T21:00:00Z,2023-07-16T21:00:00Z
2023,7,17,10,14,281,209,2023-07-16T22:00:00Z,2023-07-16T22:00:00Z
2023,7,17,11,15,511,351,2023-07-16T23:00:00Z,2023-07-16T23:00:00Z
2023,7,17,12,15,705,454,2023-07-17T00:00:00Z,2023-07-17T00:00:00Z
2023,7,17,13,15,700,476,2023-07-17T01:00:00Z,2023-07-17T01:00:00Z
2023,7,17,14,15,570,422,2023-07-17T02:00:00Z,2023-07-17T02:00:00Z
2023,7,17,15,15,231,281,2023-07-17T03:00:00Z,2023-07-17T03:00:00Z
2023,7,17,16,15,156,183,2023-07-17T04:00:00Z,2023-07-17T04:00:00Z
2023,7,17,17,14,68,66,2023-07-17T05:00:00Z,2023-07-17T05:00:00Z
2023,7,17,18,14,4,4,2023-07-17T06:00:00Z,2023-07-17T06:00:00Z
2023,7,17,19,14,0,0,2023-07-17T07:00:00Z,2023-07-17T07:00:00Z
2023,7,17,20,14,0,0,2023-07-17T08:00:00Z,2023-07-17T08:00:00Z
2023,7,17,21,14,0,0,2023-07-17T09:00:00Z,2023-07-17T09:00:00Z
2023,7,17,22,14,0,0,2023-07-17T10:00:00Z,2023-07-17T10:00:00Z
2023,7,17,23,14,0,0,2023-07-17T11:00:00Z,2023-07-17T11:00:00Z
2023,7,18,0,14,0,0,2023-07-17T12:00:00Z,2023-07-17T12:00:00Z
2023,7,18,1,14,0,0,2023-07-17T13:00:00Z,2023-07-17T13:00:00Z
2023,7,18,2,14,0,0,2023-07-17T14:00:00Z,2023-07-17T14:00:00Z
2023,7,18,3,14,0,0,2023-07-17T15:00:00Z,2023-07-17T15:00:00Z
2023,7,18,4,13,0,0,2023-07-17T16:00:00Z,2023-07-17T16:00:00Z
2023,7,18,5,13,0,0,2023-07-17T17:00:00Z,2023-07-17T17:00:00Z
2023,7,18,6,13,0,0,2023-07-17T18:00:00Z,2023-07-17T18:00:00Z
2023,7,18,7,13,0,0,2023-07-17T19:00:00Z,2023-07-17T19:00:00Z
2023,7,18,8,13,35,8,2023-07-17T20:00:00Z,2023-07-17T20:00:00Z
2023,7,18,9,14,276,96,2023-07-17T21:00:00Z,2023-07-17T21:00:00Z
2023,7,18,10,14,581,257,2023-07-17T22:00:00Z,2023-07-17T22:00:00Z
2023,7,18,11,15,816,403,2023-07-17T23:00:00Z,2023-07-17T23:00:00Z
2023,7,18,12,15,851,484,2023-07-18T00:00:00Z,2023-07-18T00:00:00Z
2023,7,18,13,15,845,507,2023-07-18T01:00:00Z,2023-07-18T01:00:00Z
2023,7,18,14,15,509,409,2023-07-18T02:00:00Z,2023-07-18T02:00:00Z
2023,7,18,15,15,643,366,2023-07-18T03:00:00Z,2023-07-18T03:00:00Z
2023,7,18,16,15,641,256,2023-07-18T04:00:00Z,2023-07-18T04:00:00Z
2023,7,18,17,14,146,81,2023-07-18T05:00:00Z,2023-07-18T05:00:00Z
2023,7,18,18,14,19,5,2023-07-18T06:00:00Z,2023-07-18T06:00:00Z
2023,7,18,19,14,0,0,2023-07-18T07:00:00Z,2023-07-18T07:00:00Z
2023,7,18,20,14,0,0,2023-07-18T08:00:00Z,2023-07-18T08:00:00Z
2023,7,18,21,14,0,0,2023-07-18T09:00:00Z,2023-07-18T09:00:00Z
2023,7,18,22,13,0,0,2023-07-18T10:00:00Z,2023-07-18T10:00:00Z
2023,7,18,23,13,0,0,2023-07-18T11:00:00Z,2023-07-18T11:00:00Z
2023,7,19,0,13,0,0,2023-07-18T12:00:00Z,2023-07-18T12:00:00Z
2023,7,19,1,13,0,0,2023-07-18T13:00:00Z,2023-07-18T13:00:00Z
2023,7,19,2,13,0,0,2023-07-18T14:00:00Z,2023-07-18T14:00:00Z
2023,7,19,3,13,0,0,2023-07-18T15:00:00Z,2023-07-18T15:00:00Z
2023,7,19,4,13,0,0,2023-07-18T16:00:00Z,2023-07-18T16:00:00Z
2023,7,19,5,13,0,0,2023-07-18T17:00:00Z,2023-07-18T17:00:00Z
2023,7,19,6,12,0,0,2023-07-18T18:00:00Z,2023-07-18T18:00:00Z
2023,7,19,7,12,0,0,2023-07-18T19:00:00Z,2023-07-18T19:00:00Z
2023,7,19,8,12,41,8,2023-07-18T20:00:00Z,2023-07-18T20:00:00Z
2023,7,19,9,13,39,82,2023-07-18T21:00:00Z,2023-07-18T21:00:00Z
2023,7,19,10,13,635,267,2023-07-18T22:00:00Z,2023-07-18T22:00:00Z
2023,7,19,11,14,246,289,2023-07-18T23:00:00Z,2023-07-18T23:00:00Z
2023,7,19,12,14,507,414,2023-07-19T00:00:00Z,2023-07-19T00:00:00Z
2023,7,19,13,14,357,394,2023-07-19T01:00:00Z,2023-07-19T01:00:00Z
2023,7,19,14,14,206,333,2023-07-19T02:00:00Z,2023-07-19T02:00:00Z
2023,7,19,15,14,347,308,2023-07-19T03:00:00Z,2023-07-19T03:00:00Z
2023,7,19,16,14,706,264,2023-07-19T04:00:00Z,2023-07-19T04:00:00Z
2023,7,19,17,14,492,111,2023-07-19T05:00:00Z,2023-07-19T05:00:00Z
2023,7,19,18,14,2,4,2023-07-19T06:00:00Z,2023-07-19T06:00:00Z
2023,7,19,19,13,0,0,2023-07-19T07:00:00Z,2023-07-19T07:00:00Z
2023,7,19,20,13,0,0,2023-07-19T08:00:00Z,2023-07-19T08:00:00Z
2023,7,19,21,12,0,0,2023-07-19T09:00:00Z,2023-07-19T09:00:00Z
2023,7,19,22,12,0,0,2023-07-19T10:00:00Z,2023-07-19T10:00:00Z
2023,7,19,23,11,0,0,2023-07-19T11:00:00Z,2023-07-19T11:00:00Z
2023,7,20,0,11,0,0,2023-07-19T12:00:00Z,2023-07-19T12:00:00Z
2023,7,20,1,11,0,0,2023-07-19T13:00:00Z,2023-07-19T13:00:00Z
2023,7,20,2,11,0,0,2023-07-19T14:00:00Z,2023-07-19T14:00:00Z
2023,7,20,3,11,0,0,2023-07-19T15:00:00Z,2023-07-19T15:00:00Z
2023,7,20,4,10,0,0,2023-07-19T16:00:00Z,2023-07-19T16:00:00Z
2023,7,20,5,10,0,0,2023-07-19T17:00:00Z,2023-07-19T17:00:00Z
2023,7,20,6,10,0,0,2023-07-19T18:00:00Z,2023-07-19T18:00:00Z
2023,7,20,7,10,0,0,2023-07-19T19:00:00Z,2023-07-19T19:00:00Z
2023,7,20,8,10,45,9,2023-07-19T20:00:00Z,2023-07-19T20:00:00Z
2023,7,20,9,11,167,92,2023-07-19T21:00:00Z,2023-07-19T21:00:00Z
2023,7,20,10,13,216,200,2023-07-19T22:00:00Z,2023-07-19T22:00:00Z
2023,7,20,11,14,0,224,2023-07-19T23:00:00Z,2023-07-19T23:00:00Z
2023,7,20,12,14,123,316,2023-07-20T00:00:00Z,2023-07-20T00:00:00Z
2023,7,20,13,14,3,261,2023-07-20T01:00:00Z,2023-07-20T01:00:00Z
2023,7,20,14,15,0,186,2023-07-20T02:00:00Z,2023-07-20T02:00:00Z
2023,7,20,15,15,0,143,2023-07-20T03:00:00Z,2023-07-20T03:00:00Z
2023,7,20,16,15,0,104,2023-07-20T04:00:00Z,2023-07-20T04:00:00Z
2023,7,20,17,15,0,36,2023-07-20T05:00:00Z,2023-07-20T05:00:00Z
2023,7,20,18,15,0,2,2023-07-20T06:00:00Z,2023-07-20T06:00:00Z
2023,7,20,19,14,0,0,2023-07-20T07:00:00Z,2023-07-20T07:00:00Z
2023,7,20,20,14,0,0,2023-07-20T08:00:00Z,2023-07-20T08:00:00Z
2023,7,20,21,14,0,0,2023-07-20T09:00:00Z,2023-07-20T09:00:00Z
2023,7,20,22,14,0,0,2023-07-20T10:00:00Z,2023-07-20T10:00:00Z
2023,7,20,23,14,0,0,2023-07-20T11:00:00Z,2023-07-20T11:00:00Z
2023,7,21,0,14,0,0,2023-07-20T12:00:00Z,2023-07-20T12:00:00Z
2023,7,21,1,14,0,0,2023-07-20T13:00:00Z,2023-07-20T13:00:00Z
2023,7,21,2,14,0,0,2023-07-20T14:00:00Z,2023-07-20T14:00:00Z
2023,7,21,3,14,0,0,2023-07-20T15:00:00Z,2023-07-20T15:00:00Z
2023,7,21,4,14,0,0,2023-07-20T16:00:00Z,2023-07-20T16:00:00Z
2023,7,21,5,13,0,0,2023-07-20T17:00:00Z,2023-07-20T17:00:00Z
2023,7,21,6,13,0,0,2023-07-20T18:00:00Z,2023-07-20T18:00:00Z
2023,7,21,7,13,0,0,2023-07-20T19:00:00Z,2023-07-20T19:00:00Z
2023,7,21,8,13,0,5,2023-07-20T20:00:00Z,2023-07-20T20:00:00Z
2023,7,21,9,13,0,40,2023-07-20T21:00:00Z,2023-07-20T21:00:00Z
2023,7,21,10,13,0,83,2023-07-20T22:00:00Z,2023-07-20T22:00:00Z
2023,7,21,11,13,0,107,2023-07-20T23:00:00Z,2023-07-20T23:00:00Z
2023,7,21,12,13,0,145,2023-07-21T00:00:00Z,2023-07-21T00:00:00Z
2023,7,21,13,14,0,153,2023-07-21T01:00:00Z,2023-07-21T01:00:00Z
2023,7,21,14,14,0,164,2023-07-21T02:00:00Z,2023-07-21T02:00:00Z
2023,7,21,15,14,0,187,2023-07-21T03:00:00Z,2023-07-21T03:00:00Z
2023,7,21,16,13,0,102,2023-07-21T04:00:00Z,2023-07-21T04:00:00Z
2023,7,21,17,13,0,49,2023-07-21T05:00:00Z,2023-07-21T05:00:00Z
2023,7,21,18,13,0,4,2023-07-21T06:00:00Z,2023-07-21T06:00:00Z
2023,7,21,19,13,0,0,2023-07-21T07:00:00Z,2023-07-21T07:00:00Z
2023,7,21,20,13,0,0,2023-07-21T08:00:00Z,2023-07-21T08:00:00Z
2023,7,21,21,12,0,0,2023-07-21T09:00:00Z,2023-07-21T09:00:00Z
2023,7,21,22,12,0,0,2023-07-21T10:00:00Z,2023-07-21T10:00:00Z
2023,7,21,23,12,0,0,2023-07-21T11:00:00Z,2023-07-21T11:00:00Z
2023,7,22,0,12,0,0,2023-07-21T12:00:00Z,2023-07-21T12:00:00Z
2023,7,22,1,12,0,0,2023-07-21T13:00:00Z,2023-07-21T13:00:00Z
2023,7,22,2,11,0,0,2023-07-21T14:00:00Z,2023-07-21T14:00:00Z
2023,7,22,3,11,0,0,2023-07-21T15:00:00Z,2023-07-21T15:00:00Z
2023,7,22,4,10,0,0,2023-07-21T16:00:00Z,2023-07-21T16:00:00Z
2023,7,22,5,10,0,0,2023-07-21T17:00:00Z,2023-07-21T17:00:00Z
2023,7,22,6,9,0,0,2023-07-21T18:00:00Z,2023-07-21T18:00:00Z
2023,7,22,7,9,0,0,2023-07-21T19:00:00Z,2023-07-21T19:00:00Z
2023,7,22,8,9,17,8,2023-07-21T20:00:00Z,2023-07-21T20:00:00Z
2023,7,22,9,10,508,124,2023-07-21T21:00:00Z,2023-07-21T21:00:00Z
2023,7,22,10,11,517,252,2023-07-21T22:00:00Z,2023-07-21T22:00:00Z
2023,7,22,11,12,542,361,2023-07-21T23:00:00Z,2023-07-21T23:00:00Z
2023,7,22,12,12,488,411,2023-07-22T00:00:00Z,2023-07-22T00:00:00Z
2023,7,22,13,13,91,302,2023-07-22T01:00:00Z,2023-07-22T01:00:00Z
2023,7,22,14,13,20,243,2023-07-22T02:00:00Z,2023-07-22T02:00:00Z
2023,7,22,15,13,45,236,2023-07-22T03:00:00Z,2023-07-22T03:00:00Z
2023,7,22,16,13,0,126,2023-07-22T04:00:00Z,2023-07-22T04:00:00Z
2023,7,22,17,12,3,31,2023-07-22T05:00:00Z,2023-07-22T05:00:00Z
2023,7,22,18,12,3,5,2023-07-22T06:00:00Z,2023-07-22T06:00:00Z
2023,7,22,19,12,0,0,2023-07-22T07:00:00Z,2023-07-22T07:00:00Z
2023,7,22,20,11,0,0,2023-07-22T08:00:00Z,2023-07-22T08:00:00Z
2023,7,22,21,11,0,0,2023-07-22T09:00:00Z,2023-07-22T09:00:00Z
2023,7,22,22,11,0,0,2023-07-22T10:00:00Z,2023-07-22T10:00:00Z
2023,7,22,23,11,0,0,2023-07-22T11:00:00Z,2023-07-22T11:00:00Z
2023,7,23,0,11,0,0,2023-07-22T12:00:00Z,2023-07-22T12:00:00Z
2023,7,23,1,10,0,0,2023-07-22T13:00:00Z,2023-07-22T13:00:00Z
2023,7,23,2,10,0,0,2023-07-22T14:00:00Z,2023-07-22T14:00:00Z
2023,7,23,3,10,0,0,2023-07-22T15:00:00Z,2023-07-22T15:00:00Z
2023,7,23,4,10,0,0,2023-07-22T16:00:00Z,2023-07-22T16:00:00Z
2023,7,23,5,10,0,0,2023-07-22T17:00:00Z,2023-07-22T17:00:00Z
2023,7,23,6,10,0,0,2023-07-22T18:00:00Z,2023-07-22T18:00:00Z
2023,7,23,7,10,0,0,2023-07-22T19:00:00Z,2023-07-22T19:00:00Z
2023,7,23,8,10,54,10,2023-07-22T20:00:00Z,2023-07-22T20:00:00Z
2023,7,23,9,11,528,130,2023-07-22T21:00:00Z,2023-07-22T21:00:00Z
2023,7,23,10,12,710,286,2023-07-22T22:00:00Z,2023-07-22T22:00:00Z
2023,7,23,11,13,638,386,2023-07-22T23:00:00Z,2023-07-22T23:00:00Z
2023,7,23,12,13,719,472,2023-07-23T00:00:00Z,2023-07-23T00:00:00Z
2023,7,23,13,13,490,439,2023-07-23T01:00:00Z,2023-07-23T01:00:00Z
2023,7,23,14,14,371,391,2023-07-23T02:00:00Z,2023-07-23T02:00:00Z
2023,7,23,15,14,228,301,2023-07-23T03:00:00Z,2023-07-23T03:00:00Z
2023,7,23,16,14,378,233,2023-07-23T04:00:00Z,2023-07-23T04:00:00Z
2023,7,23,17,13,51,74,2023-07-23T05:00:00Z,2023-07-23T05:00:00Z
2023,7,23,18,12,6,6,2023-07-23T06:00:00Z,2023-07-23T06:00:00Z
2023,7,23,19,12,0,0,2023-07-23T07:00:00Z,2023-07-23T07:00:00Z
2023,7,23,20,12,0,0,2023-07-23T08:00:00Z,2023-07-23T08:00:00Z
2023,7,23,21,12,0,0,2023-07-23T09:00:00Z,2023-07-23T09:00:00Z
2023,7,23,22,11,0,0,2023-07-23T10:00:00Z,2023-07-23T10:00:00Z
2023,7,23,23,11,0,0,2023-07-23T11:00:00Z,2023-07-23T11:00:00Z
2023,7,24,0,11,0,0,2023-07-23T12:00:00Z,2023-07-23T12:00:00Z
