PVSYST 7.4.2
,File,File date,Description
Project,cdt_Project.PRJ,11/10/23 04h07,cdt3,
Geographical Site,cdtKohu_MN81.SIT,11/10/23 04h07,CdtKohu;New Zealand;Pacific;,
Meteo data,CdtKohu_Custom_Imported_Recent0.MET,10/10/23 07h39,CdtKohu;Custom file;Imported,
Simulation variant,cdt_Project.VC0,08/10/23 17h30,New simulation variant,
Simulation date,,17/10/23 14h21

Simulation:,Hourly values, from 01/09/22, to 31/08/23 

date,GlobInc,GlobEff,EArray,E_Grid,E_Avail,PR,T_Amb,WindVel,InvLoss,IL_Oper,IL_Pmin,IL_Vmin,IL_Pmax,IL_Vmax,IL_Imax,EOutInv,EUseful,EffInvB,EffInvR,Lsr
    ,W/m²,W/m²,kW,kW,kW,ratio,°C,m/s,kW,kW,kW,kW,kW,kW,kW,kW,kW,%,%,ratio

03/03/23 08:00,404.56,394.4,0.6692,0.2935,0.6355,0.8727,19,0,0.0337,0.0337,0,0,0,0,0,0.6355,0.6355,94.966,94.966,0.0463
03/03/23 09:00,560.21,550.7,0.9116,0.5285,0.8705,0.8632,20,0,0.0412,0.0412,0,0,0,0,0,0.8705,0.8705,95.484,95.484,0.0408
03/03/23 10:00,820.52,815.14,1.2808,0.8851,1.2271,0.8308,21,0,0.0537,0.0537,0,0,0,0,0,1.2271,1.2271,95.804,95.804,0.0364
03/03/23 11:00,866.14,860.38,1.3391,0.9414,1.2834,0.8232,21,0,0.0557,0.0557,0,0,0,0,0,1.2834,1.2834,95.839,95.839,0.0357
03/03/23 12:00,1010.1,1006.1,1.5078,1.1042,1.4462,0.7955,22,0,0.0615,0.0615,0,0,0,0,0,1.4462,1.4462,95.919,95.919,0.0338
03/03/23 13:00,952.31,948.2,1.4403,1.0391,1.3811,0.8057,22,0,0.0592,0.0592,0,0,0,0,0,1.3811,1.3811,95.892,95.892,0.0345
03/03/23 14:00,838.53,831.54,1.2896,0.8935,1.2355,0.8186,23,0,0.054,0.054,0,0,0,0,0,1.2355,1.2355,95.81,95.81,0.0358
03/03/23 15:00,650.92,639.74,1.0297,0.6425,0.9845,0.8403,23,0,0.0452,0.0452,0,0,0,0,0,0.9845,0.9845,95.612,95.612,0.0386
03/03/23 16:00,417.21,390.93,0.655,0.2798,0.6218,0.828,22,0,0.0332,0.0332,0,0,0,0,0,0.6218,0.6218,94.924,94.924,0.0443
03/03/23 17:00,168.77,141.34,0.237,0,0.2184,0.719,22,0,0.0186,0.0186,0,0,0,0,0,0.2184,0.2184,92.168,92.168,0.0611
03/03/23 18:00,30.245,29.096,0.0433,0,0.0368,0.676,21,0,0.0065,0.0065,0,0,0,0,0,0.0368,0.0368,85.081,85.081,0.1185
03/03/23 19:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
03/03/23 20:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
03/03/23 21:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
03/03/23 22:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
03/03/23 23:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
04/03/23 00:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
04/03/23 01:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
04/03/23 02:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
04/03/23 03:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
04/03/23 04:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
04/03/23 05:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
04/03/23 06:00,31.622,27.583,0.0412,0,0.0349,0.6131,18,0,0.0063,0.0063,0,0,0,0,0,0.0349,0.0349,84.653,84.653,0.1111
04/03/23 07:00,265.38,246.56,0.4223,0.0541,0.3961,0.8293,19,0,0.0262,0.0262,0,0,0,0,0,0.3961,0.3961,93.798,93.798,0.0548
04/03/23 08:00,533.53,522.54,0.8686,0.4868,0.8288,0.863,20,0,0.0398,0.0398,0,0,0,0,0,0.8288,0.8288,95.417,95.417,0.0414
04/03/23 09:00,785.15,777.93,1.2316,0.8375,1.1795,0.8346,21,0,0.0521,0.0521,0,0,0,0,0,1.1795,1.1795,95.773,95.773,0.0368
04/03/23 10:00,943.84,940.55,1.4312,1.0303,1.3723,0.8078,22,0,0.0589,0.0589,0,0,0,0,0,1.3723,1.3723,95.888,95.888,0.0346
04/03/23 11:00,1030.7,1027.8,1.5322,1.1276,1.4696,0.7921,22,0,0.0626,0.0626,0,0,0,0,0,1.4696,1.4696,95.915,95.915,0.0337
04/03/23 12:00,1042.2,1039.3,1.545,1.1399,1.4819,0.7899,22,0,0.0631,0.0631,0,0,0,0,0,1.4819,1.4819,95.913,95.913,0.0337
04/03/23 13:00,976.17,972.9,1.4694,1.0673,1.4093,0.802,22,0,0.0602,0.0602,0,0,0,0,0,1.4093,1.4093,95.906,95.906,0.0342
04/03/23 14:00,840.52,833.77,1.2924,0.8963,1.2383,0.8185,23,0,0.0541,0.0541,0,0,0,0,0,1.2383,1.2383,95.812,95.812,0.0358
04/03/23 15:00,644.36,633.26,1.0204,0.6335,0.9755,0.8411,23,0,0.0449,0.0449,0,0,0,0,0,0.9755,0.9755,95.603,95.603,0.0387
04/03/23 16:00,401.44,375.96,0.6309,0.2564,0.5984,0.8281,22,0,0.0325,0.0325,0,0,0,0,0,0.5984,0.5984,94.847,94.847,0.045
04/03/23 17:00,154.51,130.2,0.2177,0,0.2003,0.7202,22,0,0.0174,0.0174,0,0,0,0,0,0.2003,0.2003,92.027,92.027,0.0624
04/03/23 18:00,24.125,23.221,0.0334,0,0.0275,0.634,21,0,0.0058,0.0058,0,0,0,0,0,0.0275,0.0275,82.512,82.512,0.1344
04/03/23 19:00,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1
04/03/23 20:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
04/03/23 21:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
04/03/23 22:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
04/03/23 23:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
05/03/23 00:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
05/03/23 01:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
05/03/23 02:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
05/03/23 03:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
05/03/23 04:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
05/03/23 05:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
05/03/23 06:00,32.243,29.229,0.044,0,0.0375,0.6468,18,0,0.0065,0.0065,0,0,0,0,0,0.0375,0.0375,85.235,85.235,0.112
05/03/23 07:00,231.86,216.64,0.371,0.0043,0.3463,0.8298,19,0,0.0246,0.0246,0,0,0,0,0,0.3463,0.3463,93.357,93.357,0.059
05/03/23 08:00,563.07,551.67,0.9131,0.5299,0.8719,0.8603,20,0,0.0412,0.0412,0,0,0,0,0,0.8719,0.8719,95.486,95.486,0.0407
05/03/23 09:00,798.82,791.41,1.2555,0.8606,1.2026,0.8364,20,0,0.0529,0.0529,0,0,0,0,0,1.2026,1.2026,95.789,95.789,0.0368
05/03/23 10:00,903.4,899.19,1.3878,0.9884,1.3304,0.8182,21,0,0.0574,0.0574,0,0,0,0,0,1.3304,1.3304,95.865,95.865,0.0353
05/03/23 11:00,1036.5,1033.1,1.5461,1.1409,1.4829,0.7948,21,0,0.0632,0.0632,0,0,0,0,0,1.4829,1.4829,95.913,95.913,0.0339
05/03/23 12:00,1059.3,1056.2,1.5636,1.1577,1.4997,0.7865,22,0,0.0639,0.0639,0,0,0,0,0,1.4997,1.4997,95.91,95.91,0.0335
05/03/23 13:00,992.52,989.05,1.4882,1.0854,1.4274,0.799,22,0,0.0608,0.0608,0,0,0,0,0,1.4274,1.4274,95.915,95.915,0.034
05/03/23 14:00,818.77,811.38,1.2698,0.8744,1.2164,0.8254,22,0,0.0534,0.0534,0,0,0,0,0,1.2164,1.2164,95.798,95.798,0.0362
05/03/23 15:00,659.07,647.5,1.0456,0.6578,0.9998,0.8428,22,0,0.0457,0.0457,0,0,0,0,0,0.9998,0.9998,95.627,95.627,0.0385
05/03/23 16:00,421.35,393.83,0.6626,0.2871,0.6291,0.8294,21,0,0.0335,0.0335,0,0,0,0,0,0.6291,0.6291,94.947,94.947,0.0441
05/03/23 17:00,175.67,131.35,0.2206,0,0.2031,0.6422,21,0,0.0175,0.0175,0,0,0,0,0,0.2031,0.2031,92.05,92.05,0.0555
05/03/23 18:00,29.443,28.324,0.0421,0,0.0357,0.6745,20,0,0.0064,0.0064,0,0,0,0,0,0.0357,0.0357,84.849,84.849,0.1204
05/03/23 19:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
05/03/23 20:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
05/03/23 21:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
05/03/23 22:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
05/03/23 23:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
06/03/23 00:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
06/03/23 01:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
06/03/23 02:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
06/03/23 03:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
06/03/23 04:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
06/03/23 05:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
06/03/23 06:00,38.042,32.582,0.05,0,0.0431,0.63,17,0,0.0069,0.0069,0,0,0,0,0,0.0431,0.0431,86.252,86.252,0.1004
06/03/23 07:00,269.98,250.49,0.4308,0.0624,0.4044,0.8321,18,0,0.0265,0.0265,0,0,0,0,0,0.4044,0.4044,93.86,93.86,0.0544
06/03/23 08:00,493.95,483.07,0.8145,0.4344,0.7764,0.8732,18,0,0.0381,0.0381,0,0,0,0,0,0.7764,0.7764,95.317,95.317,0.0429
06/03/23 09:00,777.78,770.4,1.2331,0.839,1.181,0.8435,19,0,0.0521,0.0521,0,0,0,0,0,1.181,1.181,95.774,95.774,0.0372
06/03/23 10:00,930.97,926.97,1.4289,1.0282,1.3702,0.8176,20,0,0.0588,0.0588,0,0,0,0,0,1.3702,1.3702,95.886,95.886,0.0351
06/03/23 11:00,937.17,932.72,1.4289,1.0281,1.3701,0.8122,21,0,0.0588,0.0588,0,0,0,0,0,1.3701,1.3701,95.886,95.886,0.0348
06/03/23 12:00,686.85,676.22,1.0914,0.7021,1.0441,0.8445,21,0,0.0473,0.0473,0,0,0,0,0,1.0441,1.0441,95.667,95.667,0.0382
06/03/23 13:00,510.67,496.33,0.8245,0.444,0.786,0.8551,21,0,0.0385,0.0385,0,0,0,0,0,0.786,0.786,95.336,95.336,0.0418
06/03/23 14:00,560.14,548.57,0.9044,0.5214,0.8634,0.8564,21,0,0.0409,0.0409,0,0,0,0,0,0.8634,0.8634,95.475,95.475,0.0406
06/03/23 15:00,339.55,329.09,0.5569,0.1846,0.5266,0.8616,21,0,0.0303,0.0303,0,0,0,0,0,0.5266,0.5266,94.567,94.567,0.0495
06/03/23 16:00,137.35,132,0.2217,0,0.2041,0.8256,21,0,0.0176,0.0176,0,0,0,0,0,0.2041,0.2041,92.059,92.059,0.0712
06/03/23 17:00,120.59,113.43,0.1902,0,0.1746,0.8042,20,0,0.0156,0.0156,0,0,0,0,0,0.1746,0.1746,91.778,91.778,0.072
06/03/23 18:00,29.899,28.778,0.0429,0,0.0365,0.6777,20,0,0.0064,0.0064,0,0,0,0,0,0.0365,0.0365,85.009,85.009,0.1195
06/03/23 19:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
06/03/23 20:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
06/03/23 21:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
06/03/23 22:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
06/03/23 23:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
07/03/23 00:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
07/03/23 01:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
07/03/23 02:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
07/03/23 03:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
07/03/23 04:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
07/03/23 05:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
07/03/23 06:00,52.437,41.42,0.0657,0,0.0578,0.6124,16,0,0.0079,0.0079,0,0,0,0,0,0.0578,0.0578,88.038,88.038,0.0832
07/03/23 07:00,314.45,289.94,0.5002,0.1296,0.4716,0.8333,17,0,0.0285,0.0285,0,0,0,0,0,0.4716,0.4716,94.293,94.293,0.0504
07/03/23 08:00,578.24,566.72,0.9442,0.5599,0.9019,0.8665,18,0,0.0423,0.0423,0,0,0,0,0,0.9019,0.9019,95.523,95.523,0.0406
07/03/23 09:00,791.08,783.74,1.2511,0.8564,1.1984,0.8416,19,0,0.0527,0.0527,0,0,0,0,0,1.1984,1.1984,95.786,95.786,0.037
07/03/23 10:00,931.35,927.6,1.4297,1.0289,1.3709,0.8178,20,0,0.0588,0.0588,0,0,0,0,0,1.3709,1.3709,95.887,95.887,0.0351
07/03/23 11:00,835.2,828.75,1.2985,0.9022,1.2442,0.8276,21,0,0.0543,0.0543,0,0,0,0,0,1.2442,1.2442,95.815,95.815,0.0361
07/03/23 12:00,856.6,850.36,1.3263,0.9291,1.2711,0.8244,21,0,0.0553,0.0553,0,0,0,0,0,1.2711,1.2711,95.832,95.832,0.0359
07/03/23 13:00,632.91,622.38,1.014,0.6273,0.9693,0.8508,21,0,0.0447,0.0447,0,0,0,0,0,0.9693,0.9693,95.596,95.596,0.0392
07/03/23 14:00,677.48,668.15,1.08,0.6911,1.0331,0.8471,21,0,0.0469,0.0469,0,0,0,0,0,1.0331,1.0331,95.657,95.657,0.0385
07/03/23 15:00,652.18,640.54,1.0403,0.6528,0.9948,0.8474,21,0,0.0455,0.0455,0,0,0,0,0,0.9948,0.9948,95.622,95.622,0.0388
07/03/23 16:00,419.38,391.06,0.6581,0.2827,0.6247,0.8276,21,0,0.0333,0.0333,0,0,0,0,0,0.6247,0.6247,94.933,94.933,0.0442
07/03/23 17:00,172.59,126.74,0.2135,0,0.1964,0.6322,20,0,0.0171,0.0171,0,0,0,0,0,0.1964,0.1964,91.993,91.993,0.055
07/03/23 18:00,23.574,22.669,0.0326,0,0.0268,0.6315,20,0,0.0058,0.0058,0,0,0,0,0,0.0268,0.0268,82.241,82.241,0.1364
07/03/23 19:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
07/03/23 20:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
07/03/23 21:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
07/03/23 22:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
07/03/23 23:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
08/03/23 00:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
08/03/23 01:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
08/03/23 02:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
08/03/23 03:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
08/03/23 04:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
08/03/23 05:00,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
08/03/23 06:00,53.592,42.049,0.0668,0,0.0588,0.6099,16,0,0.0079,0.0079,0,0,0,0,0,0.0588,0.0588,88.132,88.132,0.0821
08/03/23 07:00,296.39,273.76,0.4726,0.1029,0.4449,0.8338,17,0,0.0277,0.0277,0,0,0,0,0,0.4449,0.4449,94.136,94.136,0.0519
08/03/23 08:00,543.6,532.29,0.8914,0.5089,0.8509,0.8696,18,0,0.0405,0.0405,0,0,0,0,0,0.8509,0.8509,95.456,95.456,0.0414
08/03/23 09:00,625.45,616.86,1.015,0.6283,0.9703,0.8619,19,0,0.0447,0.0447,0,0,0,0,0,0.9703,0.9703,95.597,95.597,0.0397
08/03/23 10:00,947.02,943.63,1.4492,1.0478,1.3898,0.8153,20,0,0.0595,0.0595,0,0,0,0,0,1.3898,1.3898,95.896,95.896,0.0349
08/03/23 11:00,1034,1031,1.5437,1.1386,1.4806,0.7955,21,0,0.0631,0.0631,0,0,0,0,0,1.4806,1.4806,95.913,95.913,0.0339
08/03/23 12:00,1043.2,1040.2,1.554,1.1485,1.4905,0.7938,21,0,0.0635,0.0635,0,0,0,0,0,1.4905,1.4905,95.912,95.912,0.0338
08/03/23 13:00,974.33,971.02,1.4746,1.0723,1.4143,0.8064,21,0,0.0603,0.0603,0,0,0,0,0,1.4143,1.4143,95.908,95.908,0.0344
08/03/23 14:00,835.99,828.84,1.2986,0.9023,1.2443,0.8269,21,0,0.0543,0.0543,0,0,0,0,0,1.2443,1.2443,95.815,95.815,0.0361
08/03/23 15:00,637.22,625.57,1.0186,0.6318,0.9738,0.849,21,0,0.0448,0.0448,0,0,0,0,0,0.9738,0.9738,95.601,95.601,0.0391
08/03/23 16:00,354.45,332.45,0.5624,0.19,0.532,0.8338,21,0,0.0304,0.0304,0,0,0,0,0,0.532,0.532,94.59,94.59,0.0477
08/03/23 17:00,154.78,125.7,0.2108,0,0.1939,0.6958,21,0,0.0169,0.0169,0,0,0,0,0,0.1939,0.1939,91.971,91.971,0.0607
08/03/23 18:00,23.692,22.791,0.0328,0,0.027,0.6328,20,0,0.0058,0.0058,0,0,0,0,0,0.027,0.027,82.312,82.312,0.136
08/03/23 19:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
08/03/23 20:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
08/03/23 21:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
08/03/23 22:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
08/03/23 23:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
09/03/23 00:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
09/03/23 01:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
09/03/23 02:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
09/03/23 03:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
09/03/23 04:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
09/03/23 05:00,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
09/03/23 06:00,19.056,18.305,0.0255,0,0.0202,0.5876,18,0,0.0053,0.0053,0,0,0,0,0,0.0202,0.0202,79.044,79.044,0.1558
09/03/23 07:00,149.17,141.12,0.2406,0,0.2218,0.8262,18,0,0.0188,0.0188,0,0,0,0,0,0.2218,0.2218,92.192,92.192,0.07
09/03/23 08:00,185.78,179.37,0.3064,0,0.2837,0.8484,19,0,0.0227,0.0227,0,0,0,0,0,0.2837,0.2837,92.594,92.594,0.0679
09/03/23 09:00,642.23,633.94,1.0355,0.6481,0.9901,0.8565,20,0,0.0454,0.0454,0,0,0,0,0,0.9901,0.9901,95.617,95.617,0.0393
09/03/23 10:00,801.09,795.33,1.2547,0.8599,1.2019,0.8335,21,0,0.0528,0.0528,0,0,0,0,0,1.2019,1.2019,95.788,95.788,0.0367
09/03/23 11:00,718.74,709.96,1.1389,0.748,1.09,0.8425,21,0,0.0489,0.0489,0,0,0,0,0,1.09,1.09,95.706,95.706,0.0378
09/03/23 12:00,625.09,615.13,0.9988,0.6127,0.9547,0.8485,22,0,0.0441,0.0441,0,0,0,0,0,0.9547,0.9547,95.581,95.581,0.0392
09/03/23 13:00,522.58,513.1,0.8466,0.4654,0.8074,0.8584,22,0,0.0391,0.0391,0,0,0,0,0,0.8074,0.8074,95.378,95.378,0.0416
09/03/23 14:00,222.17,214.43,0.3625,0,0.3381,0.8455,22,0,0.0244,0.0244,0,0,0,0,0,0.3381,0.3381,93.273,93.273,0.061
09/03/23 15:00,196.91,189.86,0.3219,0,0.2987,0.8429,21,0,0.0232,0.0232,0,0,0,0,0,0.2987,0.2987,92.805,92.805,0.0653
09/03/23 16:00,186.19,178.56,0.3024,0,0.2799,0.8351,21,0,0.0226,0.0226,0,0,0,0,0,0.2799,0.2799,92.536,92.536,0.0674
09/03/23 17:00,99.753,94.371,0.1562,0,0.1427,0.7945,21,0,0.0135,0.0135,0,0,0,0,0,0.1427,0.1427,91.349,91.349,0.0752
09/03/23 18:00,19.987,19.24,0.0267,0,0.0213,0.5925,21,0,0.0054,0.0054,0,0,0,0,0,0.0213,0.0213,79.725,79.725,0.1507
09/03/23 19:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
09/03/23 20:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
09/03/23 21:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
09/03/23 22:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
09/03/23 23:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
10/03/23 00:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
10/03/23 01:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
10/03/23 02:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
10/03/23 03:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
10/03/23 04:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
10/03/23 05:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
10/03/23 06:00,13.825,13.512,0.0174,0,0.0126,0.5053,20,0,0.0048,0.0048,0,0,0,0,0,0.0126,0.0126,72.213,72.213,0.1944
10/03/23 07:00,51.301,49.377,0.0783,0,0.0697,0.7543,20,0,0.0086,0.0086,0,0,0,0,0,0.0697,0.0697,88.961,88.961,0.0936
10/03/23 08:00,66.185,63.69,0.1032,0,0.093,0.7805,20,0,0.0102,0.0102,0,0,0,0,0,0.093,0.093,90.116,90.116,0.0856
10/03/23 09:00,142.68,137.55,0.2324,0,0.2141,0.8337,20,0,0.0183,0.0183,0,0,0,0,0,0.2141,0.2141,92.136,92.136,0.0712
10/03/23 10:00,501.68,492.86,0.8227,0.4423,0.7843,0.8686,20,0,0.0384,0.0384,0,0,0,0,0,0.7843,0.7843,95.333,95.333,0.0425
10/03/23 11:00,405.16,393.29,0.6617,0.2862,0.6282,0.8614,21,0,0.0335,0.0335,0,0,0,0,0,0.6282,0.6282,94.944,94.944,0.0459
10/03/23 12:00,430.87,417.86,0.6981,0.3215,0.6635,0.8555,22,0,0.0346,0.0346,0,0,0,0,0,0.6635,0.6635,95.048,95.048,0.0446
10/03/23 13:00,393.72,381.86,0.6404,0.2656,0.6076,0.8574,22,0,0.0328,0.0328,0,0,0,0,0,0.6076,0.6076,94.878,94.878,0.0463
10/03/23 14:00,328.86,318.06,0.5363,0.1647,0.5067,0.856,22,0,0.0296,0.0296,0,0,0,0,0,0.5067,0.5067,94.474,94.474,0.0501
10/03/23 15:00,296.66,287.54,0.4878,0.1176,0.4596,0.8607,21,0,0.0282,0.0282,0,0,0,0,0,0.4596,0.4596,94.225,94.225,0.0528
10/03/23 16:00,227.56,216.57,0.3677,0.0012,0.3432,0.8378,21,0,0.0245,0.0245,0,0,0,0,0,0.3432,0.3432,93.325,93.325,0.0599
10/03/23 17:00,61.4,58.918,0.0949,0,0.0852,0.7708,20,0,0.0097,0.0097,0,0,0,0,0,0.0852,0.0852,89.797,89.797,0.0876
10/03/23 18:00,11.866,11.422,0.014,0,0.0094,0.4404,20,0,0.0046,0.0046,0,0,0,0,0,0.0094,0.0094,67.027,67.027,0.2166
10/03/23 19:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
10/03/23 20:00,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
10/03/23 21:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
10/03/23 22:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
10/03/23 23:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
11/03/23 00:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
11/03/23 01:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
11/03/23 02:00,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
11/03/23 03:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
11/03/23 04:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
11/03/23 05:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
11/03/23 06:00,34.65,28.824,0.0433,0,0.0369,0.5914,18,0,0.0065,0.0065,0,0,0,0,0,0.0369,0.0369,85.099,85.099,0.1036
11/03/23 07:00,207.25,193.23,0.3305,0,0.3071,0.8231,19,0,0.0234,0.0234,0,0,0,0,0,0.3071,0.3071,92.913,92.913,0.0628
11/03/23 08:00,468.26,457.47,0.7672,0.3885,0.7305,0.8667,20,0,0.0367,0.0367,0,0,0,0,0,0.7305,0.7305,95.217,95.217,0.0435
11/03/23 09:00,749.65,742.03,1.1886,0.796,1.138,0.8434,20,0,0.0506,0.0506,0,0,0,0,0,1.138,1.138,95.743,95.743,0.0375
11/03/23 10:00,909.02,905.22,1.4021,1.0023,1.3443,0.8216,20,0,0.0579,0.0579,0,0,0,0,0,1.3443,1.3443,95.873,95.873,0.0354
11/03/23 11:00,1000,996.57,1.5045,1.1011,1.4431,0.8017,21,0,0.0614,0.0614,0,0,0,0,0,1.4431,1.4431,95.919,95.919,0.0341
11/03/23 12:00,991.35,987.46,1.4939,1.0909,1.4329,0.803,21,0,0.061,0.061,0,0,0,0,0,1.4329,1.4329,95.917,95.917,0.0342
