PVSYST 7.4.2
,File,File date,Description
Project,cdt_Project.PRJ,11/10/23 04h07,cdt3,
Geographical Site,cdtKohu_MN81.SIT,11/10/23 04h07,CdtKohu;New Zealand;Pacific;,
Meteo data,CdtKohu_Custom_Imported_Recent0.MET,10/10/23 07h39,CdtKohu;Custom file;Imported,
Simulation variant,cdt_Project.VC1,10/10/23 20h39,New simulation variant trina poly,
Simulation date,,17/10/23 14h27

Simulation:,Hourly values, from 01/09/22, to 31/08/23 

date,GlobInc,GlobEff,EArray,E_Grid,E_Avail,PR,T_Amb,WindVel,IArray,UArray,InvLoss,IL_Oper,IL_Pmin,IL_Vmin,IL_Pmax,IL_Vmax,IL_Imax,EOutInv,EUseful,EffInvR,EffInvB
    ,W/m²,W/m²,kW,kW,kW,ratio,°C,m/s,A,V,kW,kW,kW,kW,kW,kW,kW,kW,kW,%,%

29/07/23 10:00,645.04,631.77,0.9409,0.557,0.899,0.8603,12,0,5.3874,174.65,0.0419,0.0419,0,0,0,0,0,0.899,0.899,95.545,95.545
29/07/23 11:00,693.28,681.95,1.0064,0.6204,0.9624,0.8569,12,0,5.8155,173.05,0.044,0.044,0,0,0,0,0,0.9624,0.9624,95.624,95.624
29/07/23 12:00,767.87,756.09,1.0948,0.7058,1.0478,0.8423,13,0,6.442,169.94,0.0469,0.0469,0,0,0,0,0,1.0478,1.0478,95.712,95.712
29/07/23 13:00,673.44,659.27,0.9727,0.5877,0.9297,0.8522,13,0,5.6226,172.99,0.043,0.043,0,0,0,0,0,0.9297,0.9297,95.582,95.582
29/07/23 14:00,502.2,485.11,0.7364,0.359,0.701,0.8617,13,0,4.1233,178.6,0.0354,0.0354,0,0,0,0,0,0.701,0.701,95.196,95.196
29/07/23 15:00,309.38,291.42,0.4503,0.0819,0.4239,0.8458,13,0,2.4626,182.87,0.0264,0.0264,0,0,0,0,0,0.4239,0.4239,94.128,94.128
29/07/23 16:00,176.14,151.12,0.2315,0,0.213,0.7463,13,0,1.2586,183.96,0.0186,0.0186,0,0,0,0,0,0.213,0.213,91.976,91.976
29/07/23 17:00,12.738,8.1408,0.0092,0,0.0048,0.2335,12,0,0.056,163.43,0.0043,0.0043,0,0,0,0,0,0.0048,0.0048,52.636,52.636
29/07/23 18:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/07/23 19:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/07/23 20:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/07/23 21:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/07/23 22:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/07/23 23:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/23 00:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/23 01:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/23 02:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/23 03:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/23 04:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/23 05:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/23 06:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/23 07:00,46.339,41.539,0.0604,0,0.0527,0.7027,9.9999,0,0.3348,180.32,0.0076,0.0076,0,0,0,0,0,0.0527,0.0527,87.373,87.373
30/07/23 08:00,199.27,188.37,0.2938,0,0.2726,0.8444,9.9999,0,1.5747,186.55,0.0212,0.0212,0,0,0,0,0,0.2726,0.2726,92.791,92.791
30/07/23 09:00,345.19,333.41,0.5185,0.1479,0.4899,0.8761,11,0,2.8227,183.7,0.0286,0.0286,0,0,0,0,0,0.4899,0.4899,94.476,94.476
30/07/23 10:00,574.63,562.22,0.8473,0.4664,0.8084,0.8684,12,0,4.7897,176.9,0.0389,0.0389,0,0,0,0,0,0.8084,0.8084,95.409,95.409
30/07/23 11:00,372.32,361.81,0.5592,0.1873,0.5293,0.8776,12,0,3.067,182.34,0.0299,0.0299,0,0,0,0,0,0.5293,0.5293,94.652,94.652
30/07/23 12:00,430.43,419.26,0.6417,0.2673,0.6093,0.8738,13,0,3.5591,180.31,0.0325,0.0325,0,0,0,0,0,0.6093,0.6093,94.942,94.942
30/07/23 13:00,474.38,462.17,0.7038,0.3274,0.6694,0.8711,13,0,3.9247,179.32,0.0344,0.0344,0,0,0,0,0,0.6694,0.6694,95.117,95.117
30/07/23 14:00,392.95,379.03,0.5801,0.2075,0.5495,0.8632,14,0,3.2153,180.41,0.0306,0.0306,0,0,0,0,0,0.5495,0.5495,94.728,94.728
30/07/23 15:00,334.4,314.53,0.4836,0.114,0.456,0.8418,14,0,2.6619,181.67,0.0276,0.0276,0,0,0,0,0,0.456,0.456,94.298,94.298
30/07/23 16:00,137.45,121.5,0.1848,0,0.1693,0.7601,13,0,1.0069,183.57,0.0156,0.0156,0,0,0,0,0,0.1693,0.1693,91.566,91.566
30/07/23 17:00,12.342,8.3152,0.0094,0,0.005,0.2511,13,0,0.0575,162.84,0.0043,0.0043,0,0,0,0,0,0.005,0.005,53.58,53.58
30/07/23 18:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/23 19:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/23 20:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/23 21:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/23 22:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/23 23:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/23 00:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/23 01:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/23 02:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/23 03:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/23 04:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/23 05:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/23 06:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/23 07:00,12.754,12.119,0.0151,0,0.0104,0.5043,9.0001,0,0.0887,170.75,0.0047,0.0047,0,0,0,0,0,0.0104,0.0104,68.813,68.813
31/07/23 08:00,92.636,88.492,0.1346,0,0.1222,0.8143,9.9999,0,0.7285,184.7,0.0124,0.0124,0,0,0,0,0,0.1222,0.1222,90.815,90.815
31/07/23 09:00,292.12,281.86,0.4393,0.0712,0.4132,0.8732,11,0,2.3791,184.64,0.026,0.026,0,0,0,0,0,0.4132,0.4132,94.071,94.071
31/07/23 10:00,485.72,473.98,0.7237,0.3468,0.6888,0.8753,12,0,4.0251,179.8,0.035,0.035,0,0,0,0,0,0.6888,0.6888,95.169,95.169
31/07/23 11:00,597.07,586.03,0.8758,0.494,0.836,0.8643,13,0,4.9957,175.32,0.0398,0.0398,0,0,0,0,0,0.836,0.836,95.451,95.451
31/07/23 12:00,474.06,463.51,0.7026,0.3263,0.6683,0.8702,14,0,3.9371,178.47,0.0344,0.0344,0,0,0,0,0,0.6683,0.6683,95.111,95.111
31/07/23 13:00,292.96,282.59,0.435,0.067,0.409,0.8618,14,0,2.3871,182.21,0.0259,0.0259,0,0,0,0,0,0.409,0.409,94.035,94.035
31/07/23 14:00,445.25,430.02,0.6546,0.2797,0.6217,0.8619,14,0,3.651,179.29,0.0329,0.0329,0,0,0,0,0,0.6217,0.6217,94.979,94.979
31/07/23 15:00,303.55,286.26,0.4406,0.0724,0.4144,0.8428,14,0,2.4187,182.15,0.0261,0.0261,0,0,0,0,0,0.4144,0.4144,94.069,94.069
31/07/23 16:00,163.2,141.47,0.2154,0,0.1979,0.7484,14,0,1.177,183.02,0.0176,0.0176,0,0,0,0,0,0.1979,0.1979,91.85,91.85
31/07/23 17:00,13.457,8.7414,0.01,0,0.0056,0.2566,13,0,0.0611,163.46,0.0044,0.0044,0,0,0,0,0,0.0056,0.0056,56.03,56.03
31/07/23 18:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/23 19:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/23 20:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/23 21:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/23 22:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/23 23:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/23 00:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/23 01:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/23 02:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/23 03:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/23 04:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/23 05:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/23 06:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/23 07:00,21.607,19.955,0.0268,0,0.0213,0.6095,11,0,0.1542,173.88,0.0055,0.0055,0,0,0,0,0,0.0213,0.0213,79.579,79.579
01/08/23 08:00,204.08,193.12,0.2989,0,0.2775,0.8393,12,0,1.6169,184.84,0.0214,0.0214,0,0,0,0,0,0.2775,0.2775,92.849,92.849
01/08/23 09:00,459.44,444.8,0.6788,0.3032,0.6452,0.8669,13,0,3.7769,179.72,0.0336,0.0336,0,0,0,0,0,0.6452,0.6452,95.051,95.051
01/08/23 10:00,561.11,548.93,0.8218,0.4417,0.7837,0.8621,14,0,4.677,175.71,0.0381,0.0381,0,0,0,0,0,0.7837,0.7837,95.361,95.361
01/08/23 11:00,713,702.11,1.0182,0.6317,0.9737,0.843,15,0,5.9862,170.09,0.0445,0.0445,0,0,0,0,0,0.9737,0.9737,95.628,95.628
01/08/23 12:00,732.9,721.59,1.0425,0.6552,0.9972,0.8398,15,0,6.1507,169.49,0.0453,0.0453,0,0,0,0,0,0.9972,0.9972,95.654,95.654
01/08/23 13:00,624.59,611.13,0.9014,0.5186,0.8606,0.8506,15,0,5.2122,172.93,0.0407,0.0407,0,0,0,0,0,0.8606,0.8606,95.483,95.483
01/08/23 14:00,358.71,345.84,0.5285,0.1575,0.4995,0.8595,15,0,2.9312,180.29,0.029,0.029,0,0,0,0,0,0.4995,0.4995,94.51,94.51
01/08/23 15:00,99.507,95.298,0.1424,0,0.1295,0.8034,15,0,0.7865,181.05,0.0129,0.0129,0,0,0,0,0,0.1295,0.1295,90.948,90.948
01/08/23 16:00,26.258,25.311,0.0344,0,0.0284,0.6683,15,0,0.1994,172.47,0.006,0.006,0,0,0,0,0,0.0284,0.0284,82.651,82.651
01/08/23 17:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/23 18:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/23 19:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/23 20:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/23 21:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/23 22:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/23 23:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/23 00:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/23 01:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/23 02:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/23 03:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/23 04:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/23 05:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/23 06:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/23 07:00,9.4342,9.1498,0.0106,0,0.0062,0.4045,12,0,0.0644,164.88,0.0044,0.0044,0,0,0,0,0,0.0062,0.0062,58.254,58.254
02/08/23 08:00,45.993,44.094,0.0638,0,0.056,0.7514,12,0,0.3564,179.1,0.0079,0.0079,0,0,0,0,0,0.056,0.056,87.703,87.703
02/08/23 09:00,123.26,118.35,0.1806,0,0.1653,0.8279,12,0,0.9801,184.29,0.0153,0.0153,0,0,0,0,0,0.1653,0.1653,91.522,91.522
02/08/23 10:00,282.31,273.61,0.4247,0.0571,0.3991,0.8727,12,0,2.3087,183.97,0.0256,0.0256,0,0,0,0,0,0.3991,0.3991,93.979,93.979
02/08/23 11:00,498.68,488.37,0.7442,0.3666,0.7086,0.8772,12,0,4.1501,179.33,0.0356,0.0356,0,0,0,0,0,0.7086,0.7086,95.217,95.217
02/08/23 12:00,148.83,143.01,0.2196,0,0.2018,0.8371,12,0,1.1889,184.75,0.0178,0.0178,0,0,0,0,0,0.2018,0.2018,91.893,91.893
02/08/23 13:00,180.34,174.26,0.2702,0,0.2498,0.855,11,0,1.4547,185.73,0.0204,0.0204,0,0,0,0,0,0.2498,0.2498,92.447,92.447
02/08/23 14:00,134.88,129.44,0.199,0,0.1825,0.8352,11,0,1.0735,185.36,0.0165,0.0165,0,0,0,0,0,0.1825,0.1825,91.72,91.72
02/08/23 15:00,104.67,99.834,0.152,0,0.1385,0.8168,11,0,0.824,184.43,0.0135,0.0135,0,0,0,0,0,0.1385,0.1385,91.133,91.133
02/08/23 16:00,100.98,91.19,0.1389,0,0.1262,0.7716,9.9999,0,0.7512,184.84,0.0126,0.0126,0,0,0,0,0,0.1262,0.1262,90.902,90.902
02/08/23 17:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/23 18:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/23 19:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/23 20:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/23 21:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/23 22:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/23 23:00,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/23 00:00,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/23 01:00,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/23 02:00,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/23 03:00,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/23 04:00,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/23 05:00,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/23 06:00,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/23 07:00,63.708,57.003,0.0857,0,0.0765,0.7412,7,0,0.464,184.78,0.0092,0.0092,0,0,0,0,0,0.0765,0.0765,89.231,89.231
03/08/23 08:00,343.43,323.95,0.5103,0.14,0.482,0.8663,8,0,2.7395,186.29,0.0283,0.0283,0,0,0,0,0,0.482,0.482,94.446,94.446
03/08/23 09:00,542.94,526.31,0.8045,0.4251,0.7671,0.8721,9.9999,0,4.4766,179.72,0.0375,0.0375,0,0,0,0,0,0.7671,0.7671,95.342,95.342
03/08/23 10:00,703.13,689.85,1.0211,0.6346,0.9766,0.8574,11,0,5.8826,173.58,0.0445,0.0445,0,0,0,0,0,0.9766,0.9766,95.643,95.643
03/08/23 11:00,783.35,772.22,1.1196,0.7299,1.0719,0.8446,12,0,6.5788,170.18,0.0477,0.0477,0,0,0,0,0,1.0719,1.0719,95.737,95.737
03/08/23 12:00,789.68,778.28,1.127,0.737,1.079,0.8434,12,0,6.6315,169.94,0.048,0.048,0,0,0,0,0,1.079,1.079,95.743,95.743
03/08/23 13:00,725.44,711.22,1.0437,0.6565,0.9985,0.8496,12,0,6.0638,172.13,0.0453,0.0453,0,0,0,0,0,0.9985,0.9985,95.664,95.664
03/08/23 14:00,592.11,573.15,0.8622,0.4808,0.8228,0.8578,12,0,4.8839,176.54,0.0394,0.0394,0,0,0,0,0,0.8228,0.8228,95.433,95.433
03/08/23 15:00,407.19,382.88,0.5907,0.2178,0.5598,0.8487,12,0,3.2477,181.89,0.0309,0.0309,0,0,0,0,0,0.5598,0.5598,94.774,94.774
03/08/23 16:00,188.18,162.77,0.2509,0,0.2311,0.7582,12,0,1.3572,184.87,0.0198,0.0198,0,0,0,0,0,0.2311,0.2311,92.118,92.118
03/08/23 17:00,17.462,11.415,0.014,0,0.0093,0.3299,11,0,0.0831,168.31,0.0046,0.0046,0,0,0,0,0,0.0093,0.0093,66.749,66.749
03/08/23 18:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/23 19:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/23 20:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/23 21:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/23 22:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/23 23:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/23 00:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/23 01:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/23 02:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/23 03:00,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/23 04:00,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/23 05:00,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/23 06:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/23 07:00,49.76,44.856,0.0656,0,0.0576,0.7147,9.9999,0,0.3626,180.84,0.008,0.008,0,0,0,0,0,0.0576,0.0576,87.867,87.867
04/08/23 08:00,263.51,249.16,0.3883,0.022,0.364,0.8527,11,0,2.0976,185.14,0.0243,0.0243,0,0,0,0,0,0.364,0.364,93.732,93.732
04/08/23 09:00,538.15,521.82,0.7914,0.4123,0.7543,0.8652,12,0,4.4404,178.22,0.0371,0.0371,0,0,0,0,0,0.7543,0.7543,95.312,95.312
04/08/23 10:00,687.91,675.05,0.993,0.6074,0.9494,0.8519,13,0,5.757,172.49,0.0436,0.0436,0,0,0,0,0,0.9494,0.9494,95.606,95.606
04/08/23 11:00,731.57,720.88,1.0464,0.659,1.001,0.8446,14,0,6.1451,170.28,0.0454,0.0454,0,0,0,0,0,1.001,1.001,95.661,95.661
04/08/23 12:00,595.78,584.7,0.8702,0.4885,0.8305,0.8605,14,0,4.9849,174.56,0.0397,0.0397,0,0,0,0,0,0.8305,0.8305,95.439,95.439
04/08/23 13:00,529.92,517.02,0.7778,0.3991,0.7411,0.8633,14,0,4.4013,176.73,0.0367,0.0367,0,0,0,0,0,0.7411,0.7411,95.28,95.28
04/08/23 14:00,336.87,324.78,0.4991,0.129,0.471,0.863,14,0,2.7499,181.48,0.0281,0.0281,0,0,0,0,0,0.471,0.471,94.371,94.371
04/08/23 15:00,257.07,243.82,0.3753,0.0093,0.3513,0.8436,14,0,2.0536,182.75,0.0239,0.0239,0,0,0,0,0,0.3513,0.3513,93.619,93.619
04/08/23 16:00,64.887,61.667,0.0905,0,0.081,0.7701,14,0,0.504,179.6,0.0096,0.0096,0,0,0,0,0,0.081,0.081,89.433,89.433
04/08/23 17:00,10.932,9.6662,0.0113,0,0.0068,0.3864,13,0,0.0687,164.66,0.0045,0.0045,0,0,0,0,0,0.0068,0.0068,60.455,60.455
04/08/23 18:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/23 19:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/23 20:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/23 21:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/23 22:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/23 23:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/23 00:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/23 01:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/23 02:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/23 03:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/23 04:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/23 05:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/23 06:00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/23 07:00,14.672,13.952,0.0177,0,0.0128,0.5382,12,0,0.1043,169.57,0.0049,0.0049,0,0,0,0,0,0.0128,0.0128,72.355,72.355
05/08/23 08:00,99.07,94.626,0.1425,0,0.1297,0.8078,13,0,0.7805,182.62,0.0129,0.0129,0,0,0,0,0,0.1297,0.1297,90.959,90.959
05/08/23 09:00,522.7,506.89,0.7671,0.3887,0.7307,0.863,13,0,4.3123,177.89,0.0363,0.0363,0,0,0,0,0,0.7307,0.7307,95.262,95.262
05/08/23 10:00,689.64,676.72,0.9907,0.6051,0.9471,0.8477,14,0,5.7712,171.66,0.0436,0.0436,0,0,0,0,0,0.9471,0.9471,95.6,95.6
05/08/23 11:00,776.14,765.34,1.101,0.7118,1.0538,0.8381,14,0,6.5228,168.79,0.0472,0.0472,0,0,0,0,0,1.0538,1.0538,95.714,95.714
05/08/23 12:00,785.63,774.66,1.1122,0.7227,1.0647,0.8365,14,0,6.6036,168.43,0.0476,0.0476,0,0,0,0,0,1.0647,1.0647,95.724,95.724
05/08/23 13:00,720.78,707.04,1.0244,0.6377,0.9797,0.839,15,0,6.0279,169.94,0.0447,0.0447,0,0,0,0,0,0.9797,0.9797,95.635,95.635
05/08/23 14:00,587.65,569.19,0.8455,0.4646,0.8066,0.8473,15,0,4.8523,174.26,0.0389,0.0389,0,0,0,0,0,0.8066,0.8066,95.398,95.398
05/08/23 15:00,404.26,380.42,0.5796,0.2071,0.5491,0.8384,15,0,3.2275,179.6,0.0306,0.0306,0,0,0,0,0,0.5491,0.5491,94.724,94.724
05/08/23 16:00,189.8,164.34,0.2513,0,0.2315,0.7529,14,0,1.3719,183.18,0.0198,0.0198,0,0,0,0,0,0.2315,0.2315,92.115,92.115
05/08/23 17:00,18.66,11.268,0.0137,0,0.009,0.2985,13,0,0.082,166.4,0.0046,0.0046,0,0,0,0,0,0.009,0.009,66.103,66.103
05/08/23 18:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/23 19:00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/23 20:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/23 21:00,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/23 22:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/23 23:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/23 00:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/23 01:00,0,0,0,0,0,0,9.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/23 02:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/23 03:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/23 04:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/23 05:00,0,0,0,0,0,0,9.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/23 06:00,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/23 07:00,68.796,61.706,0.0925,0,0.0828,0.7431,9.0001,0,0.5037,183.63,0.0097,0.0097,0,0,0,0,0,0.0828,0.0828,89.544,89.544
06/08/23 08:00,337.92,319.33,0.5011,0.1311,0.4731,0.8641,9.0001,0,2.7004,185.58,0.0281,0.0281,0,0,0,0,0,0.4731,0.4731,94.397,94.397
06/08/23 09:00,552.17,535.81,0.8144,0.4346,0.7766,0.8681,11,0,4.5603,178.58,0.0378,0.0378,0,0,0,0,0,0.7766,0.7766,95.356,95.356
06/08/23 10:00,696.71,683.94,1.009,0.6228,0.9648,0.8548,12,0,5.8325,172.99,0.0441,0.0441,0,0,0,0,0,0.9648,0.9648,95.627,95.627
06/08/23 11:00,714.81,704.34,1.0304,0.6435,0.9855,0.851,13,0,6.0055,171.57,0.0448,0.0448,0,0,0,0,0,0.9855,0.9855,95.647,95.647
06/08/23 12:00,380.82,369.68,0.5686,0.1964,0.5384,0.8727,13,0,3.1349,181.39,0.0302,0.0302,0,0,0,0,0,0.5384,0.5384,94.687,94.687
06/08/23 13:00,435.79,424.06,0.646,0.2714,0.6134,0.8688,14,0,3.6002,179.42,0.0326,0.0326,0,0,0,0,0,0.6134,0.6134,94.953,94.953
