Year,Month,Day,Hour,Minute,air_temp,dni,ghi,period_end,period
2023,9,27,13,5,15,272,608,27/09/2023 13:05,0.00:05:00
2023,9,27,13,10,15,156,556,27/09/2023 13:10,0.00:05:00
2023,9,27,13,15,15,94,524,27/09/2023 13:15,0.00:05:00
2023,9,27,13,20,15,55,501,27/09/2023 13:20,0.00:05:00
2023,9,27,13,25,15,112,525,27/09/2023 13:25,0.00:05:00
2023,9,27,13,30,15,110,520,27/09/2023 13:30,0.00:05:00
2023,9,27,13,35,15,172,543,27/09/2023 13:35,0.00:05:00
2023,9,27,13,40,15,263,575,27/09/2023 13:40,0.00:05:00
2023,9,27,13,45,15,310,588,27/09/2023 13:45,0.00:05:00
2023,9,27,13,50,15,212,545,27/09/2023 13:50,0.00:05:00
2023,9,27,13,55,15,234,547,27/09/2023 13:55,0.00:05:00
2023,9,27,14,0,15,256,549,27/09/2023 14:00,0.00:05:00
2023,9,27,14,5,15,207,524,27/09/2023 14:05,0.00:05:00
2023,9,27,14,10,15,204,517,27/09/2023 14:10,0.00:05:00
2023,9,27,14,15,15,374,570,27/09/2023 14:15,0.00:05:00
2023,9,27,14,20,15,344,552,27/09/2023 14:20,0.00:05:00
2023,9,27,14,25,15,241,509,27/09/2023 14:25,0.00:05:00
2023,9,27,14,30,15,170,476,27/09/2023 14:30,0.00:05:00
2023,9,27,14,35,15,211,483,27/09/2023 14:35,0.00:05:00
2023,9,27,14,40,15,278,498,27/09/2023 14:40,0.00:05:00
2023,9,27,14,45,15,324,504,27/09/2023 14:45,0.00:05:00
2023,9,27,14,50,15,482,541,27/09/2023 14:50,0.00:05:00
2023,9,27,14,55,15,506,537,27/09/2023 14:55,0.00:05:00
2023,9,27,15,0,15,561,541,27/09/2023 15:00,0.00:05:00
2023,9,27,15,5,15,438,498,27/09/2023 15:05,0.00:05:00
2023,9,27,15,10,15,352,463,27/09/2023 15:10,0.00:05:00
2023,9,27,15,15,15,374,459,27/09/2023 15:15,0.00:05:00
2023,9,27,15,20,15,316,432,27/09/2023 15:20,0.00:05:00
2023,9,27,15,25,15,156,375,27/09/2023 15:25,0.00:05:00
2023,9,27,15,30,15,194,377,27/09/2023 15:30,0.00:05:00
2023,9,27,15,35,15,320,400,27/09/2023 15:35,0.00:05:00
2023,9,27,15,40,15,249,371,27/09/2023 15:40,0.00:05:00
2023,9,27,15,45,15,79,313,27/09/2023 15:45,0.00:05:00
2023,9,27,15,50,15,0,255,27/09/2023 15:50,0.00:05:00
2023,9,27,15,55,15,196,324,27/09/2023 15:55,0.00:05:00
2023,9,27,16,0,15,125,295,27/09/2023 16:00,0.00:05:00
2023,9,27,16,5,15,32,260,27/09/2023 16:05,0.00:05:00
2023,9,27,16,10,15,0,219,27/09/2023 16:10,0.00:05:00
2023,9,27,16,15,15,0,178,27/09/2023 16:15,0.00:05:00
2023,9,27,16,20,15,0,165,27/09/2023 16:20,0.00:05:00
2023,9,27,16,25,15,0,159,27/09/2023 16:25,0.00:05:00
2023,9,27,16,30,15,0,149,27/09/2023 16:30,0.00:05:00
2023,9,27,16,35,15,0,136,27/09/2023 16:35,0.00:05:00
2023,9,27,16,40,15,0,119,27/09/2023 16:40,0.00:05:00
2023,9,27,16,45,15,0,97,27/09/2023 16:45,0.00:05:00
2023,9,27,16,50,14,0,90,27/09/2023 16:50,0.00:05:00
2023,9,27,16,55,14,0,83,27/09/2023 16:55,0.00:05:00
2023,9,27,17,0,14,0,73,27/09/2023 17:00,0.00:05:00
2023,9,27,17,5,14,0,63,27/09/2023 17:05,0.00:05:00
2023,9,27,17,10,14,0,51,27/09/2023 17:10,0.00:05:00
2023,9,27,17,15,14,0,45,27/09/2023 17:15,0.00:05:00
2023,9,27,17,20,14,0,36,27/09/2023 17:20,0.00:05:00
2023,9,27,17,25,14,0,34,27/09/2023 17:25,0.00:05:00
2023,9,27,17,30,14,0,42,27/09/2023 17:30,0.00:05:00
2023,9,27,17,35,14,0,13,27/09/2023 17:35,0.00:05:00
2023,9,27,17,40,14,0,18,27/09/2023 17:40,0.00:05:00
2023,9,27,17,45,14,0,28,27/09/2023 17:45,0.00:05:00
2023,9,27,17,50,14,0,19,27/09/2023 17:50,0.00:05:00
2023,9,27,17,55,14,0,23,27/09/2023 17:55,0.00:05:00
2023,9,27,18,0,14,0,14,27/09/2023 18:00,0.00:05:00
2023,9,27,18,5,14,0,11,27/09/2023 18:05,0.00:05:00
2023,9,27,18,10,14,0,6,27/09/2023 18:10,0.00:05:00
2023,9,27,18,15,14,0,2,27/09/2023 18:15,0.00:05:00
2023,9,27,18,20,14,0,0,27/09/2023 18:20,0.00:05:00
2023,9,27,18,25,14,0,0,27/09/2023 18:25,0.00:05:00
2023,9,27,18,30,14,0,0,27/09/2023 18:30,0.00:05:00
2023,9,27,18,35,14,0,0,27/09/2023 18:35,0.00:05:00
2023,9,27,18,40,14,0,0,27/09/2023 18:40,0.00:05:00
2023,9,27,18,45,14,0,0,27/09/2023 18:45,0.00:05:00
2023,9,27,18,50,14,0,0,27/09/2023 18:50,0.00:05:00
2023,9,27,18,55,14,0,0,27/09/2023 18:55,0.00:05:00
2023,9,27,19,0,14,0,0,27/09/2023 19:00,0.00:05:00
2023,9,27,19,5,14,0,0,27/09/2023 19:05,0.00:05:00
2023,9,27,19,10,14,0,0,27/09/2023 19:10,0.00:05:00
2023,9,27,19,15,14,0,0,27/09/2023 19:15,0.00:05:00
2023,9,27,19,20,14,0,0,27/09/2023 19:20,0.00:05:00
2023,9,27,19,25,14,0,0,27/09/2023 19:25,0.00:05:00
2023,9,27,19,30,14,0,0,27/09/2023 19:30,0.00:05:00
2023,9,27,19,35,14,0,0,27/09/2023 19:35,0.00:05:00
2023,9,27,19,40,14,0,0,27/09/2023 19:40,0.00:05:00
2023,9,27,19,45,14,0,0,27/09/2023 19:45,0.00:05:00
2023,9,27,19,50,14,0,0,27/09/2023 19:50,0.00:05:00
2023,9,27,19,55,14,0,0,27/09/2023 19:55,0.00:05:00
2023,9,27,20,0,14,0,0,27/09/2023 20:00,0.00:05:00
2023,9,27,20,5,14,0,0,27/09/2023 20:05,0.00:05:00
2023,9,27,20,10,14,0,0,27/09/2023 20:10,0.00:05:00
2023,9,27,20,15,14,0,0,27/09/2023 20:15,0.00:05:00
2023,9,27,20,20,14,0,0,27/09/2023 20:20,0.00:05:00
2023,9,27,20,25,14,0,0,27/09/2023 20:25,0.00:05:00
2023,9,27,20,30,14,0,0,27/09/2023 20:30,0.00:05:00
2023,9,27,20,35,14,0,0,27/09/2023 20:35,0.00:05:00
2023,9,27,20,40,14,0,0,27/09/2023 20:40,0.00:05:00
2023,9,27,20,45,14,0,0,27/09/2023 20:45,0.00:05:00
2023,9,27,20,50,14,0,0,27/09/2023 20:50,0.00:05:00
2023,9,27,20,55,14,0,0,27/09/2023 20:55,0.00:05:00
2023,9,27,21,0,14,0,0,27/09/2023 21:00,0.00:05:00
2023,9,27,21,5,14,0,0,27/09/2023 21:05,0.00:05:00
2023,9,27,21,10,14,0,0,27/09/2023 21:10,0.00:05:00
2023,9,27,21,15,14,0,0,27/09/2023 21:15,0.00:05:00
2023,9,27,21,20,14,0,0,27/09/2023 21:20,0.00:05:00
2023,9,27,21,25,14,0,0,27/09/2023 21:25,0.00:05:00
2023,9,27,21,30,14,0,0,27/09/2023 21:30,0.00:05:00
2023,9,27,21,35,14,0,0,27/09/2023 21:35,0.00:05:00
2023,9,27,21,40,14,0,0,27/09/2023 21:40,0.00:05:00
2023,9,27,21,45,14,0,0,27/09/2023 21:45,0.00:05:00
2023,9,27,21,50,14,0,0,27/09/2023 21:50,0.00:05:00
2023,9,27,21,55,14,0,0,27/09/2023 21:55,0.00:05:00
2023,9,27,22,0,14,0,0,27/09/2023 22:00,0.00:05:00
2023,9,27,22,5,14,0,0,27/09/2023 22:05,0.00:05:00
2023,9,27,22,10,14,0,0,27/09/2023 22:10,0.00:05:00
2023,9,27,22,15,14,0,0,27/09/2023 22:15,0.00:05:00
2023,9,27,22,20,14,0,0,27/09/2023 22:20,0.00:05:00
2023,9,27,22,25,14,0,0,27/09/2023 22:25,0.00:05:00
2023,9,27,22,30,14,0,0,27/09/2023 22:30,0.00:05:00
2023,9,27,22,35,14,0,0,27/09/2023 22:35,0.00:05:00
2023,9,27,22,40,14,0,0,27/09/2023 22:40,0.00:05:00
2023,9,27,22,45,14,0,0,27/09/2023 22:45,0.00:05:00
2023,9,27,22,50,14,0,0,27/09/2023 22:50,0.00:05:00
2023,9,27,22,55,14,0,0,27/09/2023 22:55,0.00:05:00
2023,9,27,23,0,14,0,0,27/09/2023 23:00,0.00:05:00
2023,9,27,23,5,14,0,0,27/09/2023 23:05,0.00:05:00
2023,9,27,23,10,14,0,0,27/09/2023 23:10,0.00:05:00
2023,9,27,23,15,14,0,0,27/09/2023 23:15,0.00:05:00
2023,9,27,23,20,14,0,0,27/09/2023 23:20,0.00:05:00
2023,9,27,23,25,14,0,0,27/09/2023 23:25,0.00:05:00
2023,9,27,23,30,14,0,0,27/09/2023 23:30,0.00:05:00
2023,9,27,23,35,14,0,0,27/09/2023 23:35,0.00:05:00
2023,9,27,23,40,14,0,0,27/09/2023 23:40,0.00:05:00
2023,9,27,23,45,14,0,0,27/09/2023 23:45,0.00:05:00
2023,9,27,23,50,14,0,0,27/09/2023 23:50,0.00:05:00
2023,9,27,23,55,14,0,0,27/09/2023 23:55,0.00:05:00
2023,9,28,0,0,14,0,0,28/09/2023 0:00,0.00:05:00
2023,9,28,0,5,14,0,0,28/09/2023 0:05,0.00:05:00
2023,9,28,0,10,14,0,0,28/09/2023 0:10,0.00:05:00
2023,9,28,0,15,14,0,0,28/09/2023 0:15,0.00:05:00
2023,9,28,0,20,14,0,0,28/09/2023 0:20,0.00:05:00
2023,9,28,0,25,14,0,0,28/09/2023 0:25,0.00:05:00
2023,9,28,0,30,14,0,0,28/09/2023 0:30,0.00:05:00
2023,9,28,0,35,14,0,0,28/09/2023 0:35,0.00:05:00
2023,9,28,0,40,14,0,0,28/09/2023 0:40,0.00:05:00
2023,9,28,0,45,14,0,0,28/09/2023 0:45,0.00:05:00
2023,9,28,0,50,14,0,0,28/09/2023 0:50,0.00:05:00
2023,9,28,0,55,14,0,0,28/09/2023 0:55,0.00:05:00
2023,9,28,1,0,14,0,0,28/09/2023 1:00,0.00:05:00
2023,9,28,1,5,14,0,0,28/09/2023 1:05,0.00:05:00
2023,9,28,1,10,14,0,0,28/09/2023 1:10,0.00:05:00
2023,9,28,1,15,14,0,0,28/09/2023 1:15,0.00:05:00
2023,9,28,1,20,14,0,0,28/09/2023 1:20,0.00:05:00
2023,9,28,1,25,14,0,0,28/09/2023 1:25,0.00:05:00
2023,9,28,1,30,14,0,0,28/09/2023 1:30,0.00:05:00
2023,9,28,1,35,14,0,0,28/09/2023 1:35,0.00:05:00
2023,9,28,1,40,14,0,0,28/09/2023 1:40,0.00:05:00
2023,9,28,1,45,14,0,0,28/09/2023 1:45,0.00:05:00
2023,9,28,1,50,14,0,0,28/09/2023 1:50,0.00:05:00
2023,9,28,1,55,13,0,0,28/09/2023 1:55,0.00:05:00
2023,9,28,2,0,13,0,0,28/09/2023 2:00,0.00:05:00
2023,9,28,2,5,13,0,0,28/09/2023 2:05,0.00:05:00
2023,9,28,2,10,13,0,0,28/09/2023 2:10,0.00:05:00
2023,9,28,2,15,13,0,0,28/09/2023 2:15,0.00:05:00
2023,9,28,2,20,13,0,0,28/09/2023 2:20,0.00:05:00
2023,9,28,2,25,13,0,0,28/09/2023 2:25,0.00:05:00
2023,9,28,2,30,13,0,0,28/09/2023 2:30,0.00:05:00
2023,9,28,2,35,13,0,0,28/09/2023 2:35,0.00:05:00
2023,9,28,2,40,13,0,0,28/09/2023 2:40,0.00:05:00
2023,9,28,2,45,13,0,0,28/09/2023 2:45,0.00:05:00
2023,9,28,2,50,13,0,0,28/09/2023 2:50,0.00:05:00
2023,9,28,2,55,13,0,0,28/09/2023 2:55,0.00:05:00
2023,9,28,3,0,13,0,0,28/09/2023 3:00,0.00:05:00
2023,9,28,3,5,13,0,0,28/09/2023 3:05,0.00:05:00
2023,9,28,3,10,13,0,0,28/09/2023 3:10,0.00:05:00
2023,9,28,3,15,13,0,0,28/09/2023 3:15,0.00:05:00
2023,9,28,3,20,13,0,0,28/09/2023 3:20,0.00:05:00
2023,9,28,3,25,13,0,0,28/09/2023 3:25,0.00:05:00
2023,9,28,3,30,13,0,0,28/09/2023 3:30,0.00:05:00
2023,9,28,3,35,13,0,0,28/09/2023 3:35,0.00:05:00
2023,9,28,3,40,13,0,0,28/09/2023 3:40,0.00:05:00
2023,9,28,3,45,13,0,0,28/09/2023 3:45,0.00:05:00
2023,9,28,3,50,13,0,0,28/09/2023 3:50,0.00:05:00
2023,9,28,3,55,13,0,0,28/09/2023 3:55,0.00:05:00
2023,9,28,4,0,13,0,0,28/09/2023 4:00,0.00:05:00
2023,9,28,4,5,13,0,0,28/09/2023 4:05,0.00:05:00
2023,9,28,4,10,13,0,0,28/09/2023 4:10,0.00:05:00
2023,9,28,4,15,13,0,0,28/09/2023 4:15,0.00:05:00
2023,9,28,4,20,13,0,0,28/09/2023 4:20,0.00:05:00
2023,9,28,4,25,13,0,0,28/09/2023 4:25,0.00:05:00
2023,9,28,4,30,13,0,0,28/09/2023 4:30,0.00:05:00
2023,9,28,4,35,13,0,0,28/09/2023 4:35,0.00:05:00
2023,9,28,4,40,13,0,0,28/09/2023 4:40,0.00:05:00
2023,9,28,4,45,13,0,0,28/09/2023 4:45,0.00:05:00
2023,9,28,4,50,13,0,0,28/09/2023 4:50,0.00:05:00
2023,9,28,4,55,13,0,0,28/09/2023 4:55,0.00:05:00
2023,9,28,5,0,13,0,0,28/09/2023 5:00,0.00:05:00
2023,9,28,5,5,13,0,0,28/09/2023 5:05,0.00:05:00
2023,9,28,5,10,13,0,0,28/09/2023 5:10,0.00:05:00
2023,9,28,5,15,13,0,0,28/09/2023 5:15,0.00:05:00
2023,9,28,5,20,13,0,0,28/09/2023 5:20,0.00:05:00
2023,9,28,5,25,13,0,0,28/09/2023 5:25,0.00:05:00
2023,9,28,5,30,13,0,0,28/09/2023 5:30,0.00:05:00
2023,9,28,5,35,13,0,0,28/09/2023 5:35,0.00:05:00
2023,9,28,5,40,13,0,0,28/09/2023 5:40,0.00:05:00
2023,9,28,5,45,13,0,0,28/09/2023 5:45,0.00:05:00
2023,9,28,5,50,13,0,0,28/09/2023 5:50,0.00:05:00
2023,9,28,5,55,13,0,0,28/09/2023 5:55,0.00:05:00
2023,9,28,6,0,13,0,0,28/09/2023 6:00,0.00:05:00
2023,9,28,6,5,13,0,0,28/09/2023 6:05,0.00:05:00
2023,9,28,6,10,13,0,0,28/09/2023 6:10,0.00:05:00
2023,9,28,6,15,13,0,4,28/09/2023 6:15,0.00:05:00
2023,9,28,6,20,13,0,9,28/09/2023 6:20,0.00:05:00
2023,9,28,6,25,13,0,17,28/09/2023 6:25,0.00:05:00
2023,9,28,6,30,13,0,27,28/09/2023 6:30,0.00:05:00
2023,9,28,6,35,13,0,36,28/09/2023 6:35,0.00:05:00
2023,9,28,6,40,13,64,50,28/09/2023 6:40,0.00:05:00
2023,9,28,6,45,13,0,54,28/09/2023 6:45,0.00:05:00
2023,9,28,6,50,13,143,76,28/09/2023 6:50,0.00:05:00
2023,9,28,6,55,13,89,83,28/09/2023 6:55,0.00:05:00
2023,9,28,7,0,13,0,69,28/09/2023 7:00,0.00:05:00
2023,9,28,7,5,13,143,110,28/09/2023 7:05,0.00:05:00
2023,9,28,7,10,13,177,126,28/09/2023 7:10,0.00:05:00
2023,9,28,7,15,13,195,139,28/09/2023 7:15,0.00:05:00
2023,9,28,7,20,13,352,169,28/09/2023 7:20,0.00:05:00
2023,9,28,7,25,13,421,190,28/09/2023 7:25,0.00:05:00
2023,9,28,7,30,13,584,222,28/09/2023 7:30,0.00:05:00
2023,9,28,7,35,13,472,224,28/09/2023 7:35,0.00:05:00
2023,9,28,7,40,13,386,228,28/09/2023 7:40,0.00:05:00
2023,9,28,7,45,14,408,244,28/09/2023 7:45,0.00:05:00
2023,9,28,7,50,14,429,261,28/09/2023 7:50,0.00:05:00
2023,9,28,7,55,14,325,258,28/09/2023 7:55,0.00:05:00
2023,9,28,8,0,14,243,257,28/09/2023 8:00,0.00:05:00
2023,9,28,8,5,14,276,275,28/09/2023 8:05,0.00:05:00
2023,9,28,8,10,14,277,287,28/09/2023 8:10,0.00:05:00
2023,9,28,8,15,14,381,320,28/09/2023 8:15,0.00:05:00
2023,9,28,8,20,14,363,329,28/09/2023 8:20,0.00:05:00
2023,9,28,8,25,14,321,333,28/09/2023 8:25,0.00:05:00
2023,9,28,8,30,14,0,203,28/09/2023 8:30,0.00:05:00
2023,9,28,8,35,14,0,136,28/09/2023 8:35,0.00:05:00
2023,9,28,8,40,14,0,200,28/09/2023 8:40,0.00:05:00
2023,9,28,8,45,14,0,205,28/09/2023 8:45,0.00:05:00
2023,9,28,8,50,14,0,180,28/09/2023 8:50,0.00:05:00
2023,9,28,8,55,14,0,215,28/09/2023 8:55,0.00:05:00
2023,9,28,9,0,14,0,315,28/09/2023 9:00,0.00:05:00
2023,9,28,9,5,14,158,378,28/09/2023 9:05,0.00:05:00
2023,9,28,9,10,14,0,330,28/09/2023 9:10,0.00:05:00
2023,9,28,9,15,14,0,299,28/09/2023 9:15,0.00:05:00
2023,9,28,9,20,14,145,401,28/09/2023 9:20,0.00:05:00
2023,9,28,9,25,14,833,594,28/09/2023 9:25,0.00:05:00
2023,9,28,9,30,14,837,608,28/09/2023 9:30,0.00:05:00
2023,9,28,9,35,14,841,621,28/09/2023 9:35,0.00:05:00
2023,9,28,9,40,14,539,556,28/09/2023 9:40,0.00:05:00
2023,9,28,9,45,14,140,441,28/09/2023 9:45,0.00:05:00
2023,9,28,9,50,14,0,337,28/09/2023 9:50,0.00:05:00
2023,9,28,9,55,14,0,264,28/09/2023 9:55,0.00:05:00
2023,9,28,10,0,14,0,262,28/09/2023 10:00,0.00:05:00
2023,9,28,10,5,14,0,148,28/09/2023 10:05,0.00:05:00
2023,9,28,10,10,14,0,130,28/09/2023 10:10,0.00:05:00
2023,9,28,10,15,14,0,174,28/09/2023 10:15,0.00:05:00
2023,9,28,10,20,14,0,199,28/09/2023 10:20,0.00:05:00
2023,9,28,10,25,14,0,151,28/09/2023 10:25,0.00:05:00
2023,9,28,10,30,14,0,352,28/09/2023 10:30,0.00:05:00
2023,9,28,10,35,14,0,365,28/09/2023 10:35,0.00:05:00
2023,9,28,10,40,13,679,701,28/09/2023 10:40,0.00:05:00
2023,9,28,10,45,13,890,769,28/09/2023 10:45,0.00:05:00
2023,9,28,10,50,13,893,777,28/09/2023 10:50,0.00:05:00
2023,9,28,10,55,13,720,733,28/09/2023 10:55,0.00:05:00
2023,9,28,11,0,13,824,770,28/09/2023 11:00,0.00:05:00
2023,9,28,11,5,13,77,507,28/09/2023 11:05,0.00:05:00
2023,9,28,11,10,13,0,240,28/09/2023 11:10,0.00:05:00
2023,9,28,11,15,13,0,185,28/09/2023 11:15,0.00:05:00
2023,9,28,11,20,13,0,236,28/09/2023 11:20,0.00:05:00
2023,9,28,11,25,13,378,647,28/09/2023 11:25,0.00:05:00
2023,9,28,11,30,13,912,825,28/09/2023 11:30,0.00:05:00
2023,9,28,11,35,13,913,830,28/09/2023 11:35,0.00:05:00
2023,9,28,11,40,13,915,833,28/09/2023 11:40,0.00:05:00
2023,9,28,11,45,13,916,836,28/09/2023 11:45,0.00:05:00
2023,9,28,11,50,13,525,713,28/09/2023 11:50,0.00:05:00
2023,9,28,11,55,13,170,575,28/09/2023 11:55,0.00:05:00
2023,9,28,12,0,13,51,518,28/09/2023 12:00,0.00:05:00
2023,9,28,12,5,13,0,334,28/09/2023 12:05,0.00:05:00
2023,9,28,12,10,13,0,246,28/09/2023 12:10,0.00:05:00
2023,9,28,12,15,13,0,379,28/09/2023 12:15,0.00:05:00
2023,9,28,12,20,13,0,290,28/09/2023 12:20,0.00:05:00
2023,9,28,12,25,13,0,272,28/09/2023 12:25,0.00:05:00
2023,9,28,12,30,13,0,263,28/09/2023 12:30,0.00:05:00
2023,9,28,12,35,13,0,442,28/09/2023 12:35,0.00:05:00
2023,9,28,12,40,13,472,695,28/09/2023 12:40,0.00:05:00
2023,9,28,12,45,13,749,785,28/09/2023 12:45,0.00:05:00
2023,9,28,12,50,14,443,680,28/09/2023 12:50,0.00:05:00
2023,9,28,12,55,14,52,511,28/09/2023 12:55,0.00:05:00
2023,9,28,13,0,14,0,326,28/09/2023 13:00,0.00:05:00
2023,9,28,13,5,14,0,404,28/09/2023 13:05,0.00:05:00
2023,9,28,13,10,14,0,402,28/09/2023 13:10,0.00:05:00
2023,9,28,13,15,14,0,471,28/09/2023 13:15,0.00:05:00
2023,9,28,13,20,14,494,677,28/09/2023 13:20,0.00:05:00
2023,9,28,13,25,14,233,575,28/09/2023 13:25,0.00:05:00
2023,9,28,13,30,14,0,363,28/09/2023 13:30,0.00:05:00
2023,9,28,13,35,14,0,268,28/09/2023 13:35,0.00:05:00
2023,9,28,13,40,14,0,322,28/09/2023 13:40,0.00:05:00
2023,9,28,13,45,14,0,286,28/09/2023 13:45,0.00:05:00
2023,9,28,13,50,14,0,275,28/09/2023 13:50,0.00:05:00
2023,9,28,13,55,14,0,393,28/09/2023 13:55,0.00:05:00
2023,9,28,14,0,14,244,543,28/09/2023 14:00,0.00:05:00
2023,9,28,14,5,14,0,425,28/09/2023 14:05,0.00:05:00
2023,9,28,14,10,14,0,346,28/09/2023 14:10,0.00:05:00
2023,9,28,14,15,14,0,183,28/09/2023 14:15,0.00:05:00
2023,9,28,14,20,14,0,194,28/09/2023 14:20,0.00:05:00
2023,9,28,14,25,14,0,391,28/09/2023 14:25,0.00:05:00
2023,9,28,14,30,14,673,632,28/09/2023 14:30,0.00:05:00
2023,9,28,14,35,14,837,664,28/09/2023 14:35,0.00:05:00
2023,9,28,14,40,14,868,661,28/09/2023 14:40,0.00:05:00
2023,9,28,14,45,14,0,348,28/09/2023 14:45,0.00:05:00
2023,9,28,14,50,13,0,257,28/09/2023 14:50,0.00:05:00
2023,9,28,14,55,13,0,312,28/09/2023 14:55,0.00:05:00
2023,9,28,15,0,13,0,346,28/09/2023 15:00,0.00:05:00
2023,9,28,15,5,13,0,311,28/09/2023 15:05,0.00:05:00
2023,9,28,15,10,13,0,240,28/09/2023 15:10,0.00:05:00
2023,9,28,15,15,13,0,321,28/09/2023 15:15,0.00:05:00
2023,9,28,15,20,13,0,283,28/09/2023 15:20,0.00:05:00
2023,9,28,15,25,13,0,231,28/09/2023 15:25,0.00:05:00
2023,9,28,15,30,13,0,243,28/09/2023 15:30,0.00:05:00
2023,9,28,15,35,13,0,254,28/09/2023 15:35,0.00:05:00
2023,9,28,15,40,13,360,399,28/09/2023 15:40,0.00:05:00
2023,9,28,15,45,14,309,375,28/09/2023 15:45,0.00:05:00
2023,9,28,15,50,14,223,342,28/09/2023 15:50,0.00:05:00
2023,9,28,15,55,14,0,211,28/09/2023 15:55,0.00:05:00
2023,9,28,16,0,14,0,245,28/09/2023 16:00,0.00:05:00
2023,9,28,16,5,14,111,282,28/09/2023 16:05,0.00:05:00
2023,9,28,16,10,14,399,334,28/09/2023 16:10,0.00:05:00
2023,9,28,16,15,14,162,273,28/09/2023 16:15,0.00:05:00
2023,9,28,16,20,14,6,224,28/09/2023 16:20,0.00:05:00
2023,9,28,16,25,14,0,212,28/09/2023 16:25,0.00:05:00
2023,9,28,16,30,14,0,190,28/09/2023 16:30,0.00:05:00
2023,9,28,16,35,14,0,142,28/09/2023 16:35,0.00:05:00
2023,9,28,16,40,14,27,190,28/09/2023 16:40,0.00:05:00
2023,9,28,16,45,14,0,94,28/09/2023 16:45,0.00:05:00
2023,9,28,16,50,14,29,170,28/09/2023 16:50,0.00:05:00
2023,9,28,16,55,14,81,169,28/09/2023 16:55,0.00:05:00
2023,9,28,17,0,14,93,160,28/09/2023 17:00,0.00:05:00
2023,9,28,17,5,14,125,154,28/09/2023 17:05,0.00:05:00
2023,9,28,17,10,14,61,134,28/09/2023 17:10,0.00:05:00
2023,9,28,17,15,14,0,33,28/09/2023 17:15,0.00:05:00
2023,9,28,17,20,14,0,8,28/09/2023 17:20,0.00:05:00
2023,9,28,17,25,14,0,27,28/09/2023 17:25,0.00:05:00
2023,9,28,17,30,14,0,56,28/09/2023 17:30,0.00:05:00
2023,9,28,17,35,14,0,63,28/09/2023 17:35,0.00:05:00
2023,9,28,17,40,14,0,10,28/09/2023 17:40,0.00:05:00
2023,9,28,17,45,14,0,39,28/09/2023 17:45,0.00:05:00
2023,9,28,17,50,14,0,36,28/09/2023 17:50,0.00:05:00
2023,9,28,17,55,14,0,17,28/09/2023 17:55,0.00:05:00
2023,9,28,18,0,14,0,26,28/09/2023 18:00,0.00:05:00
2023,9,28,18,5,14,0,14,28/09/2023 18:05,0.00:05:00
2023,9,28,18,10,14,0,7,28/09/2023 18:10,0.00:05:00
2023,9,28,18,15,14,0,3,28/09/2023 18:15,0.00:05:00
2023,9,28,18,20,14,0,0,28/09/2023 18:20,0.00:05:00
2023,9,28,18,25,14,0,0,28/09/2023 18:25,0.00:05:00
2023,9,28,18,30,14,0,0,28/09/2023 18:30,0.00:05:00
2023,9,28,18,35,14,0,0,28/09/2023 18:35,0.00:05:00
2023,9,28,18,40,14,0,0,28/09/2023 18:40,0.00:05:00
2023,9,28,18,45,14,0,0,28/09/2023 18:45,0.00:05:00
2023,9,28,18,50,14,0,0,28/09/2023 18:50,0.00:05:00
2023,9,28,18,55,14,0,0,28/09/2023 18:55,0.00:05:00
2023,9,28,19,0,14,0,0,28/09/2023 19:00,0.00:05:00
2023,9,28,19,5,14,0,0,28/09/2023 19:05,0.00:05:00
2023,9,28,19,10,14,0,0,28/09/2023 19:10,0.00:05:00
2023,9,28,19,15,14,0,0,28/09/2023 19:15,0.00:05:00
2023,9,28,19,20,14,0,0,28/09/2023 19:20,0.00:05:00
2023,9,28,19,25,14,0,0,28/09/2023 19:25,0.00:05:00
2023,9,28,19,30,14,0,0,28/09/2023 19:30,0.00:05:00
2023,9,28,19,35,14,0,0,28/09/2023 19:35,0.00:05:00
2023,9,28,19,40,14,0,0,28/09/2023 19:40,0.00:05:00
2023,9,28,19,45,13,0,0,28/09/2023 19:45,0.00:05:00
2023,9,28,19,50,13,0,0,28/09/2023 19:50,0.00:05:00
2023,9,28,19,55,13,0,0,28/09/2023 19:55,0.00:05:00
2023,9,28,20,0,13,0,0,28/09/2023 20:00,0.00:05:00
2023,9,28,20,5,13,0,0,28/09/2023 20:05,0.00:05:00
2023,9,28,20,10,13,0,0,28/09/2023 20:10,0.00:05:00
2023,9,28,20,15,13,0,0,28/09/2023 20:15,0.00:05:00
2023,9,28,20,20,13,0,0,28/09/2023 20:20,0.00:05:00
2023,9,28,20,25,13,0,0,28/09/2023 20:25,0.00:05:00
2023,9,28,20,30,13,0,0,28/09/2023 20:30,0.00:05:00
2023,9,28,20,35,13,0,0,28/09/2023 20:35,0.00:05:00
2023,9,28,20,40,13,0,0,28/09/2023 20:40,0.00:05:00
2023,9,28,20,45,13,0,0,28/09/2023 20:45,0.00:05:00
2023,9,28,20,50,13,0,0,28/09/2023 20:50,0.00:05:00
2023,9,28,20,55,13,0,0,28/09/2023 20:55,0.00:05:00
2023,9,28,21,0,13,0,0,28/09/2023 21:00,0.00:05:00
2023,9,28,21,5,13,0,0,28/09/2023 21:05,0.00:05:00
2023,9,28,21,10,13,0,0,28/09/2023 21:10,0.00:05:00
2023,9,28,21,15,13,0,0,28/09/2023 21:15,0.00:05:00
